index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length
"(3, 5, 8, 10, 1, 4, 9, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,1.7083333333333333,0.0,1.0,false,4.79174305596646,771985.1897979968,24.378126963115204,1.0301501628686418,6,0.8429518959436905,8.231431519919319,30.664333333333346,5.076968832319858,35.6278514548762,35.906166666666685,28.743033882204646,55.71681568470567
"(3, 5, 8, 10, 1, 4, 10, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,1.9166666666666667,0.0,1.0,false,4.802888092027441,773493.7122236583,24.44980065692796,1.0326237421613493,6,0.8458253598489328,8.23894773218121,30.87266666666668,5.081969891840417,35.66294660940643,36.01033333333334,32.248281916619845,55.94975831670952
"(3, 5, 8, 10, 1, 4, 11, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,2.125,0.0,1.0,false,4.814044687930311,775006.0081408022,24.521719121642647,1.0350998046840842,6,0.8487050964604339,8.246475008978935,31.081000000000014,5.086978313367307,35.698093427139,36.114500000000014,35.75352995103505,56.18272576488389
"(3, 5, 8, 10, 1, 4, 12, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,2.3333333333333335,0.0,1.0,false,4.825212783887517,776522.0682005036,24.593883313783458,1.037578313922722,6,0.8515910841967512,8.254013376710278,31.289333333333346,5.091994114464815,35.73329203133204,36.218666666666685,39.25877798545025,56.415718616290995
"(3, 5, 8, 10, 1, 4, 13, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,2.5416666666666665,0.0,1.0,false,4.836392528986107,778041.930405015,24.666295033533736,1.0400593283373163,6,0.8544834095840266,8.261562939674134,31.49766666666668,5.09701736453026,35.76854290898429,36.32283333333334,42.76402601986545,56.64873700018621
"(3, 5, 8, 10, 1, 4, 14, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,2.75,0.0,1.0,false,4.847583753077409,779565.5594632255,24.738953586193002,1.042542762985441,6,0.8573819750266506,8.269123547631272,31.706000000000014,5.102047963599018,35.803845358589605,36.427000000000014,46.26927405428064,56.88178058375862
"(3, 5, 8, 10, 1, 4, 15, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,2.9583333333333335,0.0,1.0,false,4.8587866568017875,781093.0047463158,24.81186081349275,1.045028699602733,6,0.8602868901982804,8.27669530516132,31.914333333333346,5.1070859812551985,35.839199868457534,36.531166666666685,49.77452208869585,57.114849214616626
"(3, 5, 8, 10, 1, 4, 16, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,3.1666666666666665,0.0,1.0,false,4.870001228012523,782624.2676699598,24.885017691433454,1.047517123512828,6,0.8631981549738174,8.284278235621436,32.12266666666668,5.112131433039943,35.874606547648725,36.63533333333334,53.27977012311105,57.34794319928503
"(3, 5, 8, 10, 1, 4, 17, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,3.375,0.0,1.0,false,4.881227418347019,784159.3402233397,24.95842379090574,1.0500080052530611,6,0.8661157302696497,8.291872209645355,32.33100000000002,5.117184232876871,35.91006479211839,36.73950000000002,56.78501815752625,57.58106171892139
"(3, 5, 8, 10, 1, 4, 18, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,3.5833333333333335,0.0,1.0,false,4.8924652548766305,785698.2335311163,25.03208106782407,1.0525013466763327,6,0.8690396485658431,8.299477355555876,32.539333333333346,5.122244466148073,35.94557520103911,36.843666666666685,60.29026619194145,57.814205768133284
"(3, 5, 8, 10, 1, 4, 19, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,3.7916666666666665,0.0,1.0,false,4.903714766987861,787240.9578645019,25.105990017970118,1.054997152835616,6,0.871969920358937,8.307093639978158,32.74766666666668,5.127312110646946,35.98113761857506,36.94783333333334,63.79551422635665,58.04737493215431
"(3, 5, 8, 10, 1, 4, 20, 7, 2, 1)",fuselage,2.3142222222222224,10.1,1.0,2,0.3,4.0,0.0,1.0,false,4.914975983446306,788787.5245284166,25.18015217270251,1.057495427144319,6,0.8749065722506822,8.314721142956179,32.95600000000002,5.132387219632322,36.016752418472436,37.05200000000002,67.30076226077186,58.280569778208445
"(3, 6, 8, 10, 1, 4, 1, 1, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,-10.0,0.0,false,5.029394056702532,801610.0526476239,25.79926595937595,1.0813486733168487,6,0.9049071900140234,8.378223863719475,33.52800000000001,5.174640002708289,36.31326317690028,22.860000000000007,226.03062704956844,58.368712131114364
"(3, 6, 8, 10, 1, 4, 1, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,0.0,1.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,35.052000000000014,0.0,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 2, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,-8.333333333333334,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,184.8951777463378,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 3, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,-6.666666666666667,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,175.97411781252939,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 4, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,-5.0,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,166.99218802914126,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 5, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,-3.3333333333333335,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,157.96442471998438,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 6, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,-1.6666666666666667,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,148.90601929501238,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 7, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,0.0,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,139.83226684739967,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 8, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,1.6666666666666667,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,130.75851439978692,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 9, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,3.3333333333333335,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,121.70010897481494,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 10, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,5.0,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,112.67234566565809,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 11, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,6.666666666666667,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,103.69041588226996,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 12, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,8.333333333333334,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,94.76935594846154,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 13, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,10.0,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,85.92399622374069,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 14, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,11.666666666666666,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,77.16891092206991,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 15, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,13.333333333333334,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,68.51836879733982,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 16, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,15.0,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,59.986284862422764,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 17, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,16.666666666666668,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,51.58617330517364,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 18, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,18.333333333333332,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,43.33110176069643,53.27977045979562
"(3, 6, 8, 10, 1, 4, 1, 19, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,20.0,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347,20.574000000000005,35.23364709460292,53.27977045979562
"(3, 6, 8, 10, 1, 4, 2, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.25,0.0,1.0,false,4.791620188717488,769584.4166808394,24.264411470218484,1.0286756000581971,6,0.8429013289905531,8.219909051368324,29.206000000000014,5.069302131455189,35.57405004529958,35.177000000000014,4.4666889847233415,53.55788318691517
"(3, 6, 8, 10, 1, 4, 3, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.4583333333333333,0.0,1.0,false,4.803081659487123,771098.7703993015,24.336316920112704,1.031213303480545,6,0.8458560648428163,8.227471245364987,29.414333333333346,5.074333785826508,35.6093599005369,35.281166666666685,8.188929805326126,53.78976116440252
"(3, 6, 8, 10, 1, 4, 4, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.6666666666666666,0.0,1.0,false,4.814614848198003,772620.9795941319,24.408658529479176,1.033765811649447,6,0.8488327735056034,8.235064545439704,29.62266666666668,5.079386137238091,35.64481499816204,35.38533333333334,11.91117062592891,54.021777197113664
"(3, 6, 8, 10, 1, 4, 5, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.875,0.0,1.0,false,4.826248777569585,774153.0473078926,24.481530402152863,1.0363390503125238,6,0.8518390057315849,8.242698635444706,29.831000000000014,5.084465629031302,35.68046055460563,35.489500000000014,15.633411446531698,54.25398578980565
"(3, 6, 8, 10, 1, 4, 6, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,1.0833333333333333,0.0,1.0,false,4.838052705771671,775699.7225717005,24.55515691572139,1.0389471325997301,6,0.8548927321594236,8.250396793931806,30.039333333333346,5.089587750048011,35.71640526349482,35.593666666666685,19.35565226713448,54.486518862657206
"(3, 6, 8, 10, 1, 4, 7, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,1.2916666666666667,0.0,1.0,false,4.85045512484244,777290.3961366689,24.630915944231575,1.0416775221786445,6,0.8581049621693173,8.2583028206969,30.24766666666668,5.094848180308054,35.75332056356529,35.69783333333334,23.077893087737266,54.720188070853474
"(3, 6, 8, 10, 1, 4, 8, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,1.5,0.0,1.0,false,4.861737242360468,778807.3226207353,24.70329506363446,1.044179406808779,6,0.8610310803616864,8.265839694156304,30.456000000000014,5.099862987162365,35.78851219061309,35.802000000000014,26.80013390834005,54.9517370501273
"(3, 6, 8, 10, 1, 4, 9, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,1.7083333333333333,0.0,1.0,false,4.87303045256969,780327.9633642924,24.77591786311778,1.0466836921404834,6,0.8639634345948373,8.273387319192093,30.664333333333346,5.104884947789292,35.82375401957398,35.906166666666685,30.522374728942836,55.18330894575441
"(3, 6, 8, 10, 1, 4, 10, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,1.9166666666666667,0.0,1.0,false,4.884334769425625,781852.3251816509,24.84878462445134,1.0491903776110736,6,0.8669020280101797,8.28094564284874,30.87266666666668,5.10991402695383,35.85904580318478,36.01033333333334,34.24461554954562,55.4149032887292
"(3, 6, 8, 10, 1, 4, 11, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,2.125,0.0,1.0,false,4.895650167048019,783380.4059582304,24.92189661876209,1.0516994414800265,6,0.8698468590944045,8.288514725413142,31.081000000000014,5.114950264769056,35.89438782294074,36.114500000000014,37.966856370148406,55.646520738147096
"(3, 6, 8, 10, 1, 4, 12, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,2.3333333333333335,0.0,1.0,false,4.906976705487239,784912.2230030715,24.995254680457727,1.0542109031504707,6,0.8727979598588151,8.296094571323732,31.289333333333346,5.119993664188164,35.92978009956607,36.218666666666685,41.6890971907512,55.87816106225657
"(3, 6, 8, 10, 1, 4, 13, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,2.5416666666666665,0.0,1.0,false,4.918314366996242,786447.7755896234,25.0688592313577,1.0567247461193046,6,0.8757553192978837,8.303685145331185,31.49766666666668,5.1250442017573254,35.96522246847246,36.32283333333334,45.411338011353976,56.1098241062881
"(3, 6, 8, 10, 1, 4, 14, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,2.75,0.0,1.0,false,4.929663194289973,787987.0772636163,25.142711903222473,1.059240979725179,6,0.8787189728364819,8.31128654096703,31.706000000000014,5.130101939709581,36.00071536638303,36.427000000000014,49.133578831956754,56.34151046441057
"(3, 6, 8, 10, 1, 4, 15, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,2.9583333333333335,0.0,1.0,false,4.94102317253036,789530.1271842706,25.21681210714903,1.0617595900785561,6,0.881688893957307,8.31889861099061,31.914333333333346,5.1351667800754655,36.03625810579274,36.531166666666685,52.85581965255955,56.57321904599709
"(3, 6, 8, 10, 1, 4, 16, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,3.1666666666666665,0.0,1.0,false,4.952394385267727,791076.948195967,25.29116185979642,1.0642806044429165,6,0.8846651422166433,8.326521487631053,32.12266666666668,5.140238810836228,36.07185130411388,36.63533333333334,56.57806047316233,56.80495055570101
"(3, 6, 8, 10, 1, 4, 17, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,3.375,0.0,1.0,false,4.963776768396429,792627.5281981113,25.365760512768567,1.0668039860764398,6,0.8876476672115615,8.334155021346143,32.33100000000002,5.1453179324910145,36.10749426309484,36.73950000000002,60.300301293765116,57.0367041484506
"(3, 6, 8, 10, 1, 4, 18, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,3.5833333333333335,0.0,1.0,false,4.97517045404488,794181.9014268467,25.440611155928075,1.0693297822155203,6,0.890636566459987,8.341799456963443,32.539333333333346,5.150404307940657,36.14318812589935,36.843666666666685,64.0225421143679,57.26848120108795
"(3, 6, 8, 10, 1, 4, 19, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,3.7916666666666665,0.0,1.0,false,4.9865753303145075,795740.0445931467,25.515712671488437,1.0718579344041137,6,0.8936317594373533,8.349454596997958,32.74766666666668,5.155497805784634,36.17893197041849,36.94783333333334,67.74478293497069,57.50028072260544
"(3, 6, 8, 10, 1, 4, 20, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,4.0,0.0,1.0,false,4.997991490047992,797301.9826181076,25.591067234201635,1.0743884733235527,6,0.896633311264323,8.3571205879736,32.95600000000002,5.1605985235155085,36.21472648081059,37.05200000000002,71.46702375557346,57.732103492376346
"(3, 7, 8, 10, 1, 4, 1, 1, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-10.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,210.31968663612443,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,0.0,1.0,false,4.654598546605247,749591.6848087461,23.31930440716514,0.9968457086081274,7,0.8078320463591055,8.11960131049102,25.14600000000001,5.002560405034881,35.10568705287636,31.24200000000001,0.0,48.60881461483046
"(3, 7, 8, 10, 1, 4, 1, 2, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-8.333333333333334,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,200.94319032907464,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 3, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-6.666666666666667,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,191.48644824875586,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 4, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-5.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,181.96518127204433,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 5, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-3.3333333333333335,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,172.39532860764064,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 6, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-1.6666666666666667,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,162.79299386283293,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 7, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,0.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,153.17439055398793,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 8, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,1.6666666666666667,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,143.55578724514285,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 9, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,3.3333333333333335,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,133.9534525003352,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 10, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,5.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,124.38359983593153,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 11, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,6.666666666666667,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,114.86233285921995,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 12, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,8.333333333333334,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,105.40559077890119,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 13, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,10.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,96.02909447185142,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 14, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,11.666666666666666,0.0,false,4.654598546605247,749591.6848087461,23.31930440716514,0.9968457086081274,7,0.8078320463591055,8.11960131049102,25.14600000000001,5.002560405034881,35.10568705287636,18.669000000000004,74.69991922078289,48.60881461483046
"(3, 7, 8, 10, 1, 4, 1, 15, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,13.333333333333334,0.0,false,4.654598546605247,749591.6848087461,23.31930440716514,0.9968457086081274,7,0.8078320463591055,8.11960131049102,25.14600000000001,5.002560405034881,35.10568705287636,18.669000000000004,66.80354711427967,48.60881461483046
"(3, 7, 8, 10, 1, 4, 1, 16, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,15.0,0.0,false,4.654598546605247,749591.6848087461,23.31930440716514,0.9968457086081274,7,0.8078320463591055,8.11960131049102,25.14600000000001,5.002560405034881,35.10568705287636,18.669000000000004,59.01530579684602,48.60881461483046
"(3, 7, 8, 10, 1, 4, 1, 17, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,16.666666666666668,0.0,false,4.654598546605247,749591.6848087461,23.31930440716514,0.9968457086081274,7,0.8078320463591055,8.11960131049102,25.14600000000001,5.002560405034881,35.10568705287636,18.669000000000004,51.347531264825356,48.60881461483046
"(3, 7, 8, 10, 1, 4, 1, 18, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,18.333333333333332,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,50.8786280048815,52.8160489326281
"(3, 7, 8, 10, 1, 4, 1, 19, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,20.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556,20.574000000000005,42.29494614953162,52.8160489326281
"(3, 7, 8, 10, 1, 4, 2, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.25,0.0,1.0,false,4.668001953692635,751325.5120019276,23.40073933019399,0.9998101960221711,7,0.8112387160861694,8.128387846893402,25.39600000000001,5.008406699683937,35.146713681992544,31.36700000000001,4.734899888011062,48.884522065398265
"(3, 7, 8, 10, 1, 4, 3, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.4583333333333333,0.0,1.0,false,4.6791868838838,752774.56414594,23.46886574801043,1.00228408915313,7,0.814085234628093,8.13572305833354,25.604333333333344,5.01328732675111,35.18096369649902,31.471166666666676,8.680649794686946,49.1143097656723
"(3, 7, 8, 10, 1, 4, 4, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.6666666666666666,0.0,1.0,false,4.690385923475635,754227.4262759134,23.53723182467936,1.0047611472589772,7,0.816938682601262,8.143070044561037,25.81266666666668,5.018175788404426,35.21526869055737,31.575333333333347,12.626399701362832,49.34412525974688
"(3, 7, 8, 10, 1, 4, 5, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.875,0.0,1.0,false,4.701599304785659,755684.1291626634,23.60583974113131,1.007241426012593,7,0.8197991581887534,8.150428960047426,26.02100000000001,5.023072187424553,35.24962938543546,31.67950000000001,16.572149608038718,49.57396942119611
"(3, 7, 8, 10, 1, 4, 6, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,1.0833333333333333,0.0,1.0,false,4.712829637905894,757145.1947989427,23.674713740079397,1.0097271412807134,7,0.822667325628684,8.157802322442118,26.229333333333344,5.027978198978996,35.28405753669471,31.78366666666668,20.5178995147146,49.80386102810844
"(3, 7, 8, 10, 1, 4, 7, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,1.2916666666666667,0.0,1.0,false,4.724077433309842,758610.7004814398,23.743858553967456,1.012218585477772,7,0.8255433241123091,8.16519054693939,26.43766666666668,5.032894099325432,35.31855508298549,31.887833333333344,24.463649421390485,50.03380343663329
"(3, 7, 8, 10, 1, 4, 8, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,1.5,0.0,1.0,false,4.73534033707604,760080.1027379478,23.813249281136393,1.0147133687750323,7,0.8284265641145517,8.172590861390018,26.64600000000001,5.037818043959896,35.353109080420325,31.99200000000001,28.409399328066375,50.263775528282714
