index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max
"(1, 9, 8, 10, 2, 1, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.2,0.0,0.0,1.0,false,5.344058522389671,918402.9777664369,31.495957227786178,1.141449036183134,7,0.2867359964128642,8.920551010269246,25.14600000000001,9.362069698807115,38.84553000903929,31.24200000000001,0.0,49.13767804814101,1.7954893723558694e7
"(1, 9, 8, 10, 2, 2, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.2361111111111111,0.0,0.0,1.0,false,5.353634678985927,919477.9362131095,31.55067813296432,1.143441758948846,7,0.41074359685988837,8.92541103300337,25.14600000000001,9.377136860236021,38.86822272219472,31.24200000000001,0.0,49.15370278521984,1.7986303882206712e7
"(1, 9, 8, 10, 2, 3, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.2722222222222222,0.0,0.0,1.0,false,5.365253503241563,920784.8723037991,31.617249890088903,1.1458596140363786,7,0.5640986144709613,8.931315971295403,25.14600000000001,9.395293667266028,38.89579441849994,31.24200000000001,0.0,49.173146504158815,1.8024414636179067e7
"(1, 9, 8, 10, 2, 4, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.3,0.0,0.0,1.0,false,5.375736156937581,921966.5094367578,31.677478896878892,1.1480411118995155,7,0.7051385305634893,8.936651124935365,25.14600000000001,9.411561326765856,38.92070564172155,31.24200000000001,0.0,49.190689838109954,1.8058799349823028e7
"(1, 9, 8, 10, 2, 5, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.30833333333333335,0.0,0.0,1.0,false,5.3791658128008475,922353.6248085804,31.69721833301371,1.1487548840945432,7,0.751827889379202,8.938398186571732,25.14600000000001,9.416860756458084,38.9288631279614,31.24200000000001,0.0,49.196430191058305,1.807004939582625e7
"(1, 9, 8, 10, 2, 6, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.34444444444444444,0.0,0.0,1.0,false,5.395692940356289,924222.5584216173,31.792574889638207,1.1521944816261633,7,0.9805385667244243,8.946827569988155,25.14600000000001,9.44224441613342,38.968222116676216,31.24200000000001,0.0,49.22409220607715,1.8124262278946515e7
"(1, 9, 8, 10, 2, 7, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.38055555555555554,0.0,0.0,1.0,false,5.415248384346857,926441.3435603458,31.905902991733257,1.1562646091041877,7,1.2589594834068825,8.956823594251548,25.14600000000001,9.47196079530715,39.014896159929414,31.24200000000001,0.0,49.256826327331034,1.818841112714871e7
"(1, 9, 8, 10, 2, 8, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.4166666666666667,0.0,0.0,1.0,false,5.43836676264209,929074.5208587396,32.04056798242072,1.1610766443640896,7,1.5987314216990431,8.968670718301382,25.14600000000001,9.506667859633747,39.07021347066793,31.24200000000001,0.0,49.295529012119125,1.826425034642648e7
"(1, 9, 8, 10, 2, 9, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.4527777777777778,0.0,0.0,1.0,false,5.465747330227468,932207.0862534477,32.201014184764844,1.166776323036454,7,2.015585590253497,8.982742432952527,25.14600000000001,9.547212756524853,39.135917974875625,31.24200000000001,0.0,49.34137331089358,1.8354075403765064e7
"(1, 9, 8, 10, 2, 10, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.4888888888888889,0.0,0.0,1.0,false,5.498317171427983,935952.5441822935,32.39319631031402,1.1735568488631647,7,2.5311411635938885,8.999535760081327,25.14600000000001,9.594699367735545,39.2143303972669,31.24200000000001,0.0,49.39591457385788,1.8460929379515883e7
"(1, 9, 8, 10, 2, 11, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.525,0.0,0.0,1.0,false,5.537328120323873,940465.4910694588,32.625256704755884,1.1816792220179344,7,3.175727562230107,9.019724951608799,25.14600000000001,9.650590256686932,39.30859899583875,31.24200000000001,0.0,49.46125387606316,1.858892291798448e7
"(1, 9, 8, 10, 2, 12, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.5611111111111111,0.0,0.0,1.0,false,5.584507065281525,945961.1936415313,32.908583757770984,1.1915038017241235,7,3.9929593350116357,9.044244214899953,25.14600000000001,9.716861249525298,39.423085828326634,31.24200000000001,0.0,49.5402935661456,1.874372541607799e7
"(1, 9, 8, 10, 2, 13, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.5972222222222222,0.0,0.0,1.0,false,5.642300343874432,952747.939040279,33.25957835126275,1.203540908768552,7,5.047450830332542,9.074423984838665,25.14600000000001,9.796248769923018,39.56400304204824,31.24200000000001,0.0,49.637142247391374,1.8933370341907937e7
"(1, 9, 8, 10, 2, 14, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.6333333333333333,0.0,0.0,1.0,false,5.714287960880565,961282.3587097379,33.70269497230251,1.2185371492128434,7,6.438434333284024,9.112221328426317,25.14600000000001,9.892658129335395,39.74048869304117,31.24200000000001,0.0,49.75781521680603,1.9169616854862895e7
"(1, 9, 8, 10, 2, 15, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.6694444444444444,0.0,0.0,1.0,false,5.8059219156714965,972270.0182271868,34.27602230219176,1.2376299320216373,7,8.325164435535735,9.160634332876214,25.14600000000001,10.011875317330912,39.96654163210684,31.24200000000001,0.0,49.9114747183234,1.9470373086701524e7
"(1, 9, 8, 10, 2, 16, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.7055555555555556,0.0,0.0,1.0,false,5.925937910240035,986860.7118184535,35.0422660509348,1.2626428507200755,7,10.977699497128198,9.224497340210625,25.14600000000001,10.162890673028375,40.26473466246207,31.24200000000001,0.0,50.11281619475893,1.986434126659088e7
"(1, 9, 8, 10, 2, 17, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.7416666666666667,0.0,0.0,1.0,false,6.089272058972232,1.0070606870485699e6,36.11227996276375,1.296694906795899,7,14.887539006532664,9.312130579140776,25.14600000000001,10.360553173460332,40.673917101046435,31.24200000000001,0.0,50.38698059015082,2.0400668383091897e7
"(1, 9, 8, 10, 2, 18, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.7777777777777778,0.0,0.0,1.0,false,6.323803762338284,1.0367100878193174e6,37.70200198846294,1.3456118390978207,7,21.037793670075544,9.439169485394745,25.14600000000001,10.631499271661234,41.267094873438495,31.24200000000001,0.0,50.780943188556826,2.117119761842986e7
"(1, 9, 8, 10, 2, 19, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.8138888888888889,0.0,0.0,1.0,false,6.688536764159377,1.084205488906167e6,40.29543419747385,1.4217498113039277,7,31.67606981993079,9.638923529633685,25.14600000000001,11.029505594910646,42.19979858194717,31.24200000000001,0.0,51.39437772711653,2.2369907414167322e7
