index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle
"(2, 1, 15, 12, 1, 1, 1, 1)",wing,2.54,14.842105263157896,1.0394736842105263,2,0.3,500000.0,0.0,5.101747203723752,983136.6545552922,26.35540242480637,1.10455565925955,7,0.9254587757441411
"(2, 1, 15, 13, 1, 1, 1, 1)",wing,2.54,14.842105263157896,1.0657894736842106,2,0.3,500000.0,0.0,5.106478759608857,965709.2917956172,26.654881347206405,1.106324522459927,7,0.9265701942791823
"(2, 1, 15, 14, 1, 1, 1, 1)",wing,2.54,14.842105263157896,1.0921052631578947,2,0.3,500000.0,0.0,5.145938774665261,953651.6841935145,27.129023540976448,1.1160284845521509,7,0.9369430565800582
"(2, 1, 15, 15, 1, 1, 1, 1)",wing,2.54,14.842105263157896,1.118421052631579,2,0.3,500000.0,0.0,5.224453753713981,946866.2626993302,27.79460849826017,1.1347778664441261,7,0.9578384157527374
"(2, 1, 15, 16, 1, 1, 1, 1)",wing,2.54,14.842105263157896,1.144736842105263,2,0.3,500000.0,0.0,5.344454242315897,945167.3000420367,28.66482360669987,1.16324864228907,7,0.9901431606312352
"(3, 1, 1, 1, 1, 1, 11, 1)",fuselage,2.032,10.1,1.0,2,0.3,621052.6315789474,0.0,4.431349129631637,735692.3582029575,22.671021408023318,0.9554319464057602,6,0.7519155329538981
"(3, 1, 1, 1, 1, 1, 12, 1)",fuselage,2.032,10.1,1.0,2,0.3,663157.8947368421,0.0,4.431349129631637,735692.3582029575,22.671021408023318,0.9554319464057602,6,0.7519155329538981
"(3, 1, 1, 1, 1, 1, 14, 1)",fuselage,2.032,10.1,1.0,2,0.3,747368.4210526316,0.0,4.431349129631637,735692.3582029575,22.671021408023318,0.9554319464057602,6,0.7519155329538981
"(3, 1, 1, 1, 1, 1, 15, 1)",fuselage,2.032,10.1,1.0,2,0.3,789473.6842105263,0.0,4.431349129631637,735692.3582029575,22.671021408023318,0.9554319464057602,6,0.7519155329538981
"(3, 1, 1, 1, 1, 1, 16, 1)",fuselage,2.032,10.1,1.0,2,0.3,831578.947368421,0.0,4.431349129631637,735692.3582029575,22.671021408023318,0.9554319464057602,6,0.7519155329538981
"(3, 1, 1, 1, 1, 1, 17, 1)",fuselage,2.032,10.1,1.0,2,0.3,873684.2105263158,0.0,4.431349129631637,735692.3582029575,22.671021408023318,0.9554319464057602,6,0.7519155329538981
"(3, 1, 1, 1, 1, 1, 18, 1)",fuselage,2.032,10.1,1.0,2,0.3,915789.4736842106,0.0,4.431349129631637,735692.3582029575,22.671021408023318,0.9554319464057602,6,0.7519155329538981
"(3, 1, 1, 1, 1, 1, 19, 1)",fuselage,2.032,10.1,1.0,2,0.3,957894.7368421053,0.0,4.431349129631637,735692.3582029575,22.671021408023318,0.9554319464057602,6,0.7519155329538981
"(3, 1, 1, 1, 1, 1, 20, 1)",fuselage,2.032,10.1,1.0,2,0.3,1.0e6,0.0,4.431349129631637,735692.3582029575,22.671021408023318,0.9554319464057602,6,0.7519155329538981
"(3, 2, 1, 1, 1, 1, 5, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,368421.05263157893,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 7, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,452631.5789473684,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 8, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,494736.84210526315,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 9, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,536842.1052631579,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 10, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,578947.3684210526,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 11, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,621052.6315789474,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 12, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,663157.8947368421,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 13, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,705263.1578947369,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 14, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,747368.4210526316,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 15, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,789473.6842105263,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 16, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,831578.947368421,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 17, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,873684.2105263158,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 18, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,915789.4736842106,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 19, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,957894.7368421053,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 2, 1, 1, 1, 1, 20, 1)",fuselage,2.0988421052631576,10.1,1.0,2,0.3,1.0e6,0.0,4.4866229163594324,739872.2934567274,22.86662677088496,0.9665575003379491,6,0.7656401097650862
"(3, 3, 1, 1, 1, 1, 3, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,284210.5263157895,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 4, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,326315.7894736842,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 5, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,368421.05263157893,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 6, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,410526.3157894737,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 7, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,452631.5789473684,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 8, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,494736.84210526315,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 9, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,536842.1052631579,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 10, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,578947.3684210526,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 11, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,621052.6315789474,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 11, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,621052.6315789474,1.0,4.66114159448952,760554.749659927,23.834953819452068,1.0041191796430227,6,0.8095735986304579
"(3, 3, 1, 1, 1, 1, 12, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,663157.8947368421,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 12, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,663157.8947368421,1.0,4.653899191467261,759560.6286781869,23.788187717236788,1.002509584071743,6,0.8077330430377156
"(3, 3, 1, 1, 1, 1, 13, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,705263.1578947369,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 13, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,705263.1578947369,1.0,4.647526156954781,758686.6539084655,23.74709741727344,1.0010931699028736,6,0.806114609663236
"(3, 3, 1, 1, 1, 1, 14, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,747368.4210526316,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 14, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,747368.4210526316,1.0,4.641874744737973,757912.2696459678,23.710708035683584,0.9998370960501065,6,0.8046803339585286
"(3, 3, 1, 1, 1, 1, 15, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,789473.6842105263,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 15, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,789473.6842105263,1.0,4.636829006785883,757221.3835281455,23.67825753758106,0.9987156166041614,6,0.8034005134674884
"(3, 3, 1, 1, 1, 1, 16, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,831578.947368421,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 16, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,831578.947368421,1.0,4.632296486811972,756601.1710095287,23.64913801052179,0.9977081801396839,6,0.8022514356953068
"(3, 3, 1, 1, 1, 1, 17, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,873684.2105263158,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 17, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,873684.2105263158,1.0,4.628202722295421,756041.3279073528,23.62286252556715,0.9967982547120716,6,0.8012140758975902
"(3, 3, 1, 1, 1, 1, 18, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,915789.4736842106,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 18, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,915789.4736842106,1.0,4.624486941594108,755533.4482314205,23.599033793445763,0.995972334622087,6,0.8002728943649386
"(3, 3, 1, 1, 1, 1, 19, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,957894.7368421053,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 19, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,957894.7368421053,1.0,4.621099068315151,755070.609775122,23.5773248758079,0.9952192838027478,6,0.7994150858731361
"(3, 3, 1, 1, 1, 1, 20, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,1.0e6,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193
"(3, 3, 1, 1, 1, 1, 20, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,1.0e6,1.0,4.617997531498181,754647.0753895962,23.55746496022514,0.9945298661453974,6,0.7986300422979266
"(3, 4, 1, 1, 1, 1, 3, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,284210.5263157895,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 4, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,326315.7894736842,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 5, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,368421.05263157893,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 5, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,368421.05263157893,1.0,4.796456992517683,776063.3708833328,24.570441886027908,1.0328713431606757,6,0.8441941626105421
"(3, 4, 1, 1, 1, 1, 6, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,410526.3157894737,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 6, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,410526.3157894737,1.0,4.777575347701496,773466.0580907129,24.447030009747706,1.0286784296429905,6,0.8393307508303519
"(3, 4, 1, 1, 1, 1, 7, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,452631.5789473684,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 7, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,452631.5789473684,1.0,4.76223258966819,771360.3142196471,24.347118867733563,1.0252710967365226,6,0.8353858437605095
"(3, 4, 1, 1, 1, 1, 8, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,494736.84210526315,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 8, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,494736.84210526315,1.0,4.749519067108553,769618.6639617725,24.264579506233684,1.0224474884724886,6,0.8321216990808523
"(3, 4, 1, 1, 1, 1, 9, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,536842.1052631579,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 9, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,536842.1052631579,1.0,4.738812324011708,768154.2086229371,24.195244428820043,1.0200694645692407,6,0.8293761337607575
"(3, 4, 1, 1, 1, 1, 10, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,578947.3684210526,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 10, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,578947.3684210526,1.0,4.729671882226528,766905.6339295215,24.136179862311945,1.0180392253006527,6,0.8270346227163591
"(3, 4, 1, 1, 1, 1, 11, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,621052.6315789474,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 11, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,621052.6315789474,1.0,4.721777535347327,765828.4995227,24.08526173236757,1.016285707425622,6,0.8250141256466333
"(3, 4, 1, 1, 1, 1, 12, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,663157.8947368421,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 12, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,663157.8947368421,1.0,4.714890708151148,764889.7604115068,24.040913280162435,1.0147559368088994,6,0.8232528520122145
"(3, 4, 1, 1, 1, 1, 13, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,705263.1578947369,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 13, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,705263.1578947369,1.0,4.7088300955974125,764064.3565749761,24.001940675388468,1.013409658426474,6,0.8217039334173657
"(3, 4, 1, 1, 1, 1, 14, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,747368.4210526316,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 14, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,747368.4210526316,1.0,4.70345544739056,763332.9355040189,23.96742171927012,1.0122157348751182,6,0.8203311469217941
"(3, 4, 1, 1, 1, 1, 15, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,789473.6842105263,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 15, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,789473.6842105263,1.0,4.698656544044154,762680.3118639479,23.93663468632387,1.0111496901573467,6,0.8191060742751369
"(3, 4, 1, 1, 1, 1, 16, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,831578.947368421,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 16, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,831578.947368421,1.0,4.694345543732449,762094.3958865146,23.90900509231645,1.0101920092339438,6,0.8180060719626069
"(3, 4, 1, 1, 1, 1, 17, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,873684.2105263158,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 17, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,873684.2105263158,1.0,4.690451641360248,761565.4580586061,23.884070952170497,1.0093269698430394,6,0.8170129192018127
"(3, 4, 1, 1, 1, 1, 18, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,915789.4736842106,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 18, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,915789.4736842106,1.0,4.686917174080842,761085.5903829342,23.861457012877082,1.0085417836710364,6,0.8161118159355922
"(3, 4, 1, 1, 1, 1, 19, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,957894.7368421053,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 19, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,957894.7368421053,1.0,4.6836944744570435,760648.245142041,23.840852801274558,1.0078258392617137,6,0.8152904733330928
"(3, 4, 1, 1, 1, 1, 20, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,1.0e6,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966
"(3, 4, 1, 1, 1, 1, 20, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,1.0e6,1.0,4.680744018866379,760248.0065839759,23.82200164609279,1.0071703574295934,6,0.8145387408578434
"(3, 5, 1, 1, 1, 1, 1, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,200000.0,0.0,4.928986608226998,791357.0213772367,25.3031629223523,1.0609158103828424,6,0.878569994933525
"(3, 5, 1, 1, 1, 1, 2, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,242105.26315789475,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 3, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,284210.5263157895,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 3, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,284210.5263157895,1.0,4.910863298196372,788856.8919678605,25.183150636096478,1.0568950882215302,6,0.8738387885094575
"(3, 5, 1, 1, 1, 1, 4, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,326315.7894736842,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 4, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,326315.7894736842,1.0,4.8813853131832445,784802.8008933063,24.988926221000916,1.050354519873169,6,0.8661617532139867
"(3, 5, 1, 1, 1, 1, 5, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,368421.05263157893,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 5, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,368421.05263157893,1.0,4.858700650921539,781693.4881814306,24.84028391823893,1.045320661716908,6,0.8602694753195208
"(3, 5, 1, 1, 1, 1, 6, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,410526.3157894737,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 6, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,410526.3157894737,1.0,4.84070346987037,779233.1613859213,24.722864872753483,1.0413266057000885,6,0.8556043696735818
"(3, 5, 1, 1, 1, 1, 7, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,452631.5789473684,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 7, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,452631.5789473684,1.0,4.826077057341974,777237.8841424588,24.627767979453225,1.0380804127539518,6,0.8518193213462021
"(3, 5, 1, 1, 1, 1, 8, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,494736.84210526315,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 8, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,494736.84210526315,1.0,4.813955500169429,775587.1946188386,24.549181294839073,1.0353900158374438,6,0.8486867771336751
"(3, 5, 1, 1, 1, 1, 9, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,536842.1052631579,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 9, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,536842.1052631579,1.0,4.803746068114124,774198.9215917644,24.48314831773333,1.033123923210374,6,0.8460513839785565
"(3, 5, 1, 1, 1, 1, 10, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,578947.3684210526,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 10, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,578947.3684210526,1.0,4.795029372752175,773015.0965584628,24.426884268786278,1.031189088141844,6,0.8438034968414181
"(3, 5, 1, 1, 1, 1, 11, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,621052.6315789474,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 11, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,621052.6315789474,1.0,4.787500345003839,771993.6585704652,24.378370595801634,1.0295178297692624,6,0.8418635059826898
"(3, 5, 1, 1, 1, 1, 12, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,663157.8947368421,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 12, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,663157.8947368421,1.0,4.780931745610102,771103.3442390319,24.336109308284836,1.0280597297862724,6,0.8401722163241154
"(3, 5, 1, 1, 1, 1, 13, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,705263.1578947369,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 13, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,705263.1578947369,1.0,4.7751507673618265,770320.4168641877,24.29896484804504,1.02677642911939,6,0.838684660472265
"(3, 5, 1, 1, 1, 1, 14, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,747368.4210526316,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 14, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,747368.4210526316,1.0,4.770023882612063,769626.5807200214,24.26606153536587,1.0256383281386496,6,0.8373661808482382
"(3, 5, 1, 1, 1, 1, 15, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,789473.6842105263,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 15, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,789473.6842105263,1.0,4.765445928494767,769007.4263827635,24.23671157688382,1.0246220609037353,6,0.8361894488008629
"(3, 5, 1, 1, 1, 1, 16, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,831578.947368421,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 16, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,831578.947368421,1.0,4.761333213806105,768451.509800513,24.21036875890693,1.0237090533245308,6,0.8351327655981695
"(3, 5, 1, 1, 1, 1, 17, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,873684.2105263158,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 17, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,873684.2105263158,1.0,4.757618343973319,767949.6361417226,24.186594510435857,1.0228843716323615,6,0.8341787122504428
"(3, 5, 1, 1, 1, 1, 18, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,915789.4736842106,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 18, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,915789.4736842106,1.0,4.754246152631686,767494.266814363,24.165029538033156,1.0221357450883406,6,0.8333129669038476
"(3, 5, 1, 1, 1, 1, 19, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,957894.7368421053,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 19, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,957894.7368421053,1.0,4.7511713734574474,767079.2380704661,24.145380208377393,1.0214531425743114,6,0.832523847698971
