index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles
"(1, 6, 1, 1, 1, 1, 2, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,242105.26315789475,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 2, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,242105.26315789475,1.0,5.855686360845209,783342.4587300199,25.58934135216799,1.226428270424293,6,0.4636627283175263,6.525829784252317,33.652443783400415,3.942113202751542
"(1, 6, 1, 1, 1, 1, 3, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,284210.5263157895,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 3, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,284210.5263157895,1.0,5.8134335051467145,778366.9972387103,25.347208083811097,1.2175241257387222,6,0.45874736396164145,6.506816530121758,32.956674334007765,3.92946236050903
"(1, 6, 1, 1, 1, 1, 4, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,326315.7894736842,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 4, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,326315.7894736842,1.0,5.782201082383603,774701.6554647204,25.169291807321816,1.2109433026679703,6,0.45512535643566693,6.492769112473691,32.44045829090999,3.9201156351478637
"(1, 6, 1, 1, 1, 1, 5, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,368421.05263157893,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 5, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,368421.05263157893,1.0,5.758174705340482,771889.214120338,25.033040072409626,1.2058814220381828,6,0.4523456170516391,6.4819668467908675,32.04223448623456,3.9129281354133783
"(1, 6, 1, 1, 1, 1, 6, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,410526.3157894737,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 6, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,410526.3157894737,1.0,5.73911809085919,769662.9851299098,24.92535154502926,1.2018669244931475,6,0.4501449203409162,6.473401573162666,31.725697615851534,3.9072290622988937
"(1, 6, 1, 1, 1, 1, 7, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,452631.5789473684,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 7, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,452631.5789473684,1.0,5.72363372495893,767856.995631854,24.83809726783049,1.1986052076510576,6,0.44835941055992445,6.466443622163157,31.46805132600488,3.9025994528789885
"(1, 6, 1, 1, 1, 1, 8, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,494736.84210526315,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 8, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,494736.84210526315,1.0,5.710803119982721,766362.5060608645,24.765965012479455,1.1959026545085565,6,0.44688170695202334,6.460679338870377,31.254259723791698,3.898764073723091
"(1, 6, 1, 1, 1, 1, 9, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,536842.1052631579,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 9, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,536842.1052631579,1.0,5.699997966263177,765105.3460714045,24.705337851233672,1.193626863566383,6,0.44563855454259665,6.455825865399269,31.074004059180588,3.8955347197792807
"(1, 6, 1, 1, 1, 1, 10, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,578947.3684210526,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 10, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,578947.3684210526,1.0,5.690773768358147,764033.1486518105,24.65366709732748,1.191684162804104,6,0.4445782267828808,6.4516831726875346,30.919967400331092,3.8927782977804215
"(1, 6, 1, 1, 1, 1, 11, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,621052.6315789474,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 11, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,621052.6315789474,1.0,5.682807033941343,763107.8645303443,24.609103344819488,1.1900063470767965,6,0.4436631171839005,6.448105669615426,30.786817068105254,3.8903979358141547
"(1, 6, 1, 1, 1, 1, 12, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,663157.8947368421,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 12, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,663157.8947368421,1.0,5.675857020882434,762301.2327469215,24.570274611302537,1.1885426930633787,6,0.44286530209398545,6.444985070998139,30.670574714574762,3.888321584204987
"(1, 6, 1, 1, 1, 1, 13, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,705263.1578947369,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 13, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,705263.1578947369,1.0,5.669740894830901,761591.8287671574,24.5361418578792,1.1872547076789883,6,0.44216362009625565,6.442239186784723,30.56821204504791,3.886494556187501
"(1, 6, 1, 1, 1, 1, 14, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,747368.4210526316,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 14, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,747368.4210526316,1.0,5.664317110787497,760963.0807309358,24.505902152461694,1.1861125726244788,6,0.4415416938725085,6.439804377275171,30.47738319743958,3.8848745078367877
"(1, 6, 1, 1, 1, 1, 15, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,789473.6842105263,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 15, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,789473.6842105263,1.0,5.659474238594847,760401.9442013644,24.478924018914512,1.185092775026644,6,0.4409866162359614,6.437630502755776,30.396242760242803,3.883428077709096
"(1, 6, 1, 1, 1, 1, 16, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,831578.947368421,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 16, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,831578.947368421,1.0,5.655123702865426,759898.0717544775,24.454706877913573,1.1841766621151366,6,0.4404881614681268,6.435677757356196,30.323319076179878,3.8821287801864184
"(1, 6, 1, 1, 1, 1, 17, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,873684.2105263158,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 17, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,873684.2105263158,1.0,5.651201229138663,759444.5113614618,24.432912999862197,1.1833507334134263,6,0.44003892863865424,6.43391933840746,30.257424180942294,3.8809587815862865
"(1, 6, 1, 1, 1, 1, 18, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,915789.4736842106,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 18, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,915789.4736842106,1.0,5.647641558564583,759033.1138668971,24.41315014687021,1.1826012014887437,6,0.4396313724918977,6.4323238967705665,30.197588586416213,3.8798972231430624
"(1, 6, 1, 1, 1, 1, 19, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,957894.7368421053,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 19, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,957894.7368421053,1.0,5.644395837620493,758658.1179269075,24.395140299470626,1.1819177728206505,6,0.4392598619725842,6.4308692304666195,30.14301326393638,3.878929332333821
"(1, 6, 1, 1, 1, 1, 20, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,1.0e6,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 20, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,1.0e6,1.0,5.6414245121723186,758314.9366895959,24.37866200504899,1.1812921629676782,6,0.4389198731238247,6.429537646995716,30.093033758086428,3.8780433371061
"(1, 7, 1, 1, 1, 1, 1, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,200000.0,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 1, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,200000.0,1.0,5.753038536540387,768673.7375421985,24.87963066768114,1.2039729637087557,7,0.45174287216362013,6.469972010274745,30.523087701830892,3.9049471352411724
"(1, 7, 1, 1, 1, 1, 2, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,242105.26315789475,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 2, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,242105.26315789475,1.0,5.696650506020322,762191.5081969089,24.56676205761633,1.1921113637207599,7,0.4452447753560685,6.444920884084252,29.587942014555956,3.8882788761805718
"(1, 7, 1, 1, 1, 1, 3, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,284210.5263157895,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 3, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,284210.5263157895,1.0,5.655176657845157,757553.3008346027,24.343752374994608,1.183411239805949,7,0.4404859755366189,6.42693450106757,28.92987653091804,3.876311282811496
"(1, 7, 1, 1, 1, 1, 4, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,326315.7894736842,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 4, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,326315.7894736842,1.0,5.625101482082467,754169.8127117718,24.181439394149848,1.1770971598010718,7,0.43704572419345494,6.413775292702625,28.441634397896358,3.867555544949997
"(1, 7, 1, 1, 1, 1, 5, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,368421.05263157893,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 5, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,368421.05263157893,1.0,5.602200654181032,751586.9398307548,24.057747829347583,1.1722874191282187,7,0.4344321839386723,6.403708179833514,28.064990466708203,3.860857193585723
"(1, 7, 1, 1, 1, 1, 6, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,410526.3157894737,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 6, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,410526.3157894737,1.0,5.584119575332647,749546.9319093305,23.96018793738576,1.168489458807923,7,0.43237239788668297,6.3957438183957445,27.76560682909711,3.8555579492049517
"(1, 7, 1, 1, 1, 1, 7, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,452631.5789473684,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 7, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,452631.5789473684,1.0,5.56946638943868,747894.0282266053,23.881228435279933,1.1654113972744171,7,0.4307055242899853,6.389282251451729,27.52192247290203,3.851258618670218
"(1, 7, 1, 1, 1, 1, 8, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,494736.84210526315,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 8, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,494736.84210526315,1.0,5.5573451388252435,746527.2687237147,23.815997776998085,1.1628651660626654,7,0.4293283020330475,6.383933541290485,27.319716304995474,3.8476997492633194
"(1, 7, 1, 1, 1, 1, 9, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,536842.1052631579,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 9, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,536842.1052631579,1.0,5.547149274225762,745378.1178338898,23.76119478636651,1.1607233850506598,7,0.42817098089310995,6.379432398744998,27.1492287516625,3.844704825624104
"(1, 7, 1, 1, 1, 1, 10, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,578947.3684210526,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 10, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,578947.3684210526,1.0,5.538452258583452,744398.3638418576,23.714500693662124,1.158896500055396,7,0.42718463174579363,6.3755918636471405,27.003539387905224,3.8421494501309765
"(1, 7, 1, 1, 1, 1, 11, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,621052.6315789474,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 11, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,621052.6315789474,1.0,5.530944711077556,743553.0201629144,23.674234874108365,1.1573195121338964,7,0.4263337897640339,6.372276040439128,26.87760451414894,3.8399432020042443
"(1, 7, 1, 1, 1, 1, 12, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,663157.8947368421,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 12, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,663157.8947368421,1.0,5.524397940272,742816.196643729,23.639155330722147,1.1559443652704917,7,0.42559230382733587,6.36938426784781,26.76766137039345,3.8380191042878433
"(1, 7, 1, 1, 1, 1, 13, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,705263.1578947369,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 13, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,705263.1578947369,1.0,5.518638377850915,742168.2399205462,23.608319808367302,1.1547345968992775,7,0.424940334448583,6.366840012846751,26.67084576619086,3.8363262342287725
"(1, 7, 1, 1, 1, 1, 14, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,747368.4210526316,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 14, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,747368.4210526316,1.0,5.513531928057115,741593.9737323965,23.581001434077294,1.1536620261060924,7,0.42436257102288777,6.364584128784476,26.5849389624618,3.834825237440254
"(1, 7, 1, 1, 1, 1, 15, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,789473.6842105263,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 15, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,789473.6842105263,1.0,5.508973461693835,741081.5133459575,23.556631386742104,1.1527045834323928,7,0.4238470377484378,6.362570256042758,26.508195551130502,3.8334852676393445
"(1, 7, 1, 1, 1, 1, 16, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,831578.947368421,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 16, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,831578.947368421,1.0,5.504879133973404,740621.3741839192,23.534756059198422,1.151844635878187,7,0.4233841702477295,6.360761369927274,26.43922362449098,3.832281689718147
"(1, 7, 1, 1, 1, 1, 17, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,873684.2105263158,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 17, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,873684.2105263158,1.0,5.501181530713481,740205.9444353657,23.5150115740134,1.1510680363093853,7,0.4229663047589926,6.359127732904567,26.37689959439503,3.8311947172244403
"(1, 7, 1, 1, 1, 1, 18, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,915789.4736842106,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 18, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,915789.4736842106,1.0,5.497825537611329,739828.9918593462,23.49710023127915,1.150363185810143,7,0.42258715764898,6.3576449856554405,26.320306509595262,3.830208142206538
"(1, 7, 1, 1, 1, 1, 19, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,957894.7368421053,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 19, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,957894.7368421053,1.0,5.494765950556755,739485.4178834374,23.48077854984645,1.1497206026764701,7,0.4222415995823925,6.356293185814226,26.268688641041624,3.8293086956195825
"(1, 7, 1, 1, 1, 1, 20, 1)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,1.0e6,0.0,5.656805286705682,757735.8873331576,24.352520114174254,1.1837530114921346,7,0.4406725312016016,6.427643687247611,28.956000000000014,3.876783153771757
"(1, 7, 1, 1, 1, 1, 20, 2)",fuselage,2.4330526315789474,6.0,0.75,2,0.2,1.0e6,1.0,5.491965186798738,739170.9726300233,23.46584415088892,1.1491324132431728,7,0.421925359653116,6.35505574254208,26.221417540366186,3.8284853384229405
"(1, 8, 1, 1, 1, 1, 1, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,200000.0,0.0,5.744800010872617,765575.4373393552,24.731181679004823,1.201480042029547,7,0.45078389723430906,6.458335007375848,28.956000000000014,3.897204226697549
"(1, 8, 1, 1, 1, 1, 1, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,200000.0,1.0,5.826202158334227,774710.5553047224,25.173605133226225,1.218551820226326,7,0.46021254080767027,6.493541131827917,30.23938708671814,3.9206293133952292
"(1, 8, 1, 1, 1, 1, 2, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,242105.26315789475,0.0,5.744800010872617,765575.4373393552,24.731181679004823,1.201480042029547,7,0.45078389723430906,6.458335007375848,28.956000000000014,3.897204226697549
"(1, 8, 1, 1, 1, 1, 2, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,242105.26315789475,1.0,5.769840438671477,768384.6081151129,24.866979775275382,1.2067320165368143,7,0.4536773162005711,6.469185106647006,29.35358063685412,3.9044235534499534
"(1, 8, 1, 1, 1, 1, 3, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,284210.5263157895,0.0,5.744800010872617,765575.4373393552,24.731181679004823,1.201480042029547,7,0.45078389723430906,6.458335007375848,28.956000000000014,3.897204226697549
"(1, 8, 1, 1, 1, 1, 3, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,284210.5263157895,1.0,5.730738255399782,763993.6764749864,24.654812250575752,1.198529617945775,7,0.44916176394613183,6.452215973880073,28.730235357320176,3.8931328075233176
"(1, 8, 1, 1, 1, 1, 4, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,326315.7894736842,0.0,5.744800010872617,765575.4373393552,24.731181679004823,1.201480042029547,7,0.45078389723430906,6.458335007375848,28.956000000000014,3.897204226697549
"(1, 8, 1, 1, 1, 1, 4, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,326315.7894736842,1.0,5.702162155876064,760776.1892204097,24.49968435818598,1.1925326751225365,7,0.44587131889008363,6.439747960755148,28.26775337573048,3.8848369699966163
"(1, 8, 1, 1, 1, 1, 5, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,368421.05263157893,0.0,5.744800010872617,765575.4373393552,24.731181679004823,1.201480042029547,7,0.45078389723430906,6.458335007375848,28.956000000000014,3.897204226697549
"(1, 8, 1, 1, 1, 1, 5, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,368421.05263157893,1.0,5.680276753448457,758311.8989965633,24.381070195602756,1.1879393420396576,7,0.4433567645054005,6.430179513168756,27.910981561361282,3.878470415376877
"(1, 8, 1, 1, 1, 1, 6, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,410526.3157894737,0.0,5.744800010872617,765575.4373393552,24.731181679004823,1.201480042029547,7,0.45078389723430906,6.458335007375848,28.956000000000014,3.897204226697549
"(1, 8, 1, 1, 1, 1, 6, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,410526.3157894737,1.0,5.6629590918615,756362.9060113048,24.28738240594489,1.1843046124812038,7,0.44137040586136367,6.422600134326646,27.62739370891397,3.8734273267309587
"(1, 8, 1, 1, 1, 1, 7, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,452631.5789473684,0.0,5.744800010872617,765575.4373393552,24.731181679004823,1.201480042029547,7,0.45078389723430906,6.458335007375848,28.956000000000014,3.897204226697549
"(1, 8, 1, 1, 1, 1, 7, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,452631.5789473684,1.0,5.648907078240013,754782.4704279779,24.21149147927455,1.181355353522122,7,0.43976082617440454,6.41644638695166,27.396566387154532,3.869332809995074
"(1, 8, 1, 1, 1, 1, 8, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,494736.84210526315,0.0,5.744800010872617,765575.4373393552,24.731181679004823,1.201480042029547,7,0.45078389723430906,6.458335007375848,28.956000000000014,3.897204226697549
"(1, 8, 1, 1, 1, 1, 8, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,494736.84210526315,1.0,5.63727187121639,753474.79788683,24.148753319267826,1.1789133921200634,7,0.4384295644307739,6.41134954656054,27.20502882229032,3.8659415270889195
"(1, 8, 1, 1, 1, 1, 9, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,536842.1052631579,0.0,5.513322585244694,739613.5787880619,23.48680900068622,1.152907607189361,7,0.4243321320102166,6.357033497489975,25.14600000000001,3.8298012765400213
"(1, 8, 1, 1, 1, 1, 9, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,536842.1052631579,1.0,5.627478115687411,752374.8233994357,24.096018403395462,1.1768579852522594,7,0.4373100495086017,6.407058611341633,27.043536365640097,3.863086469024978
"(1, 8, 1, 1, 1, 1, 10, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,578947.3684210526,0.0,5.744800010872617,765575.4373393552,24.731181679004823,1.201480042029547,7,0.45078389723430906,6.458335007375848,28.956000000000014,3.897204226697549
"(1, 8, 1, 1, 1, 1, 10, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,578947.3684210526,1.0,5.619120065556524,751436.6621986243,24.05106899744085,1.17510394140612,7,0.436355404501673,6.4033962773432185,26.905533720866273,3.860649663134982
"(1, 8, 1, 1, 1, 1, 11, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,621052.6315789474,0.0,5.513322585244694,739613.5787880619,23.48680900068622,1.152907607189361,7,0.4243321320102166,6.357033497489975,25.14600000000001,3.8298012765400213
"(1, 8, 1, 1, 1, 1, 11, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,621052.6315789474,1.0,5.611903294719849,750627.0439474867,24.012299015682014,1.1735894608935706,7,0.43553168052372143,6.400233796951657,26.786243299112627,3.858545444664333
"(1, 8, 1, 1, 1, 1, 12, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,663157.8947368421,0.0,5.513322585244694,739613.5787880619,23.48680900068622,1.152907607189361,7,0.4243321320102166,6.357033497489975,25.14600000000001,3.8298012765400213
"(1, 8, 1, 1, 1, 1, 12, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,663157.8947368421,1.0,5.6056088266303625,749921.2394704972,23.978515952701443,1.1722685790389369,7,0.43481366128260057,6.397475355645233,26.68210086742294,3.8567100615382683
"(1, 8, 1, 1, 1, 1, 13, 1)",fuselage,2.499894736842105,6.0,0.75,2,0.2,705263.1578947369,0.0,5.513322585244694,739613.5787880619,23.48680900068622,1.152907607189361,7,0.4243321320102166,6.357033497489975,25.14600000000001,3.8298012765400213
"(1, 8, 1, 1, 1, 1, 13, 2)",fuselage,2.499894736842105,6.0,0.75,2,0.2,705263.1578947369,1.0,5.600070259685853,749300.4607997874,23.948814664289426,1.1711063410543752,7,0.4341821895216686,6.395048080572024,26.590393352949928,3.855095026372826
