index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max,root_span,dfan,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS,eta_grav_tank
"(2, 13, 8, 8, 1, 4, 1, 7, 2, 1)",wing,2.25,10.666666666666666,0.9444444444444444,2,0.3,0.0,0.0,1.0,false,3.4615699328503475,422220.7718598829,10.4745172280381,1.0571208610715608,6,0.6092542457308301,7.127121751145442,18.389599999999994,5.0652539501491995,28.94430828656686,22.638636712229886,0.0,37.010904575115774,2.269730446111877e7,3.687914320007387,1.454686407167737,114533.77014055457,67792.31288470402,6846.888593196103,3264.337618573305,25515.094768442545,9.825522885479087,2773.1308352211836,5665.439896838559,10296.981568430216,17933.735129699875,49.58877734448692,1.1235440040686508,1.0401000652764447,0.7640669292075296,0.17953146260788397,0.11357529256381632,0.0
"(2, 13, 8, 9, 1, 4, 1, 7, 2, 1)",wing,2.25,10.666666666666666,0.9722222222222222,2,0.3,0.0,0.0,1.0,false,3.4478372547380904,418044.785601203,10.725800126949416,1.0524605837570187,6,0.6056623218975834,7.095014145914308,18.389599999999994,5.040281368302764,28.801607818872935,22.638636712229886,0.0,36.99126911769915,2.260757289170674e7,3.687914320007387,1.451822017354585,114458.70679359713,64485.66370660992,6815.364997235815,3193.4203366338675,25502.528169769965,4.121127075778457,2759.329533088782,5475.024770500936,9785.714158236944,16982.09300852478,49.10102010720242,1.1230169128061522,1.0301868023213359,0.7636974313770964,0.17901577596379684,0.11204732452079168,0.0
"(2, 13, 8, 10, 1, 4, 1, 7, 2, 1)",wing,2.25,10.666666666666666,1.0,2,0.3,0.0,0.0,1.0,false,3.436698785641258,414373.45521276584,10.98141875883957,1.0486534989579999,6,0.6027445121735269,7.066659427950124,18.389599999999994,5.018227698775064,28.675586850143226,22.638636712229886,0.0,36.97523186653076,2.2534489863582406e7,3.687914320007387,1.4494868540572552,114396.6948416106,61545.77199634457,6789.088875434237,3131.6082878602597,25492.757940135696,0.0,2748.205173145919,5298.826837709577,9331.679199714396,16142.380003119495,48.6722787021658,1.1225867152763482,1.0214715115660697,0.7641930362382682,0.17858525052127205,0.11070489425571889,0.0
"(2, 13, 8, 11, 1, 4, 1, 7, 2, 1)",wing,2.25,10.666666666666666,1.0277777777777777,2,0.3,0.0,0.0,1.0,false,3.4284715011407054,411167.50625227886,11.242434673336884,1.0458882787552741,6,0.6005755954689712,7.041800392967641,18.389599999999994,4.998892893788687,28.565102250221074,22.638636712229886,0.0,36.96358540321836,2.2479894303351037e7,3.687914320007387,1.447746152622347,114351.5203063785,58920.06682062146,6768.265540025114,3077.7995905775,25486.622113681475,0.0,2740.3517262607666,5135.72397217356,8926.887681830554,15397.421757220793,48.297940930409204,1.1222744675937626,1.0138594088639916,0.7659414400584008,0.17824362494002116,0.10952798845602207,0.0
"(2, 13, 8, 12, 1, 4, 1, 7, 2, 1)",wing,2.25,10.666666666666666,1.0555555555555556,2,0.3,0.0,0.0,1.0,false,3.423471289359663,408391.82775130315,11.509721024324495,1.044367125493566,6,0.5992306879007077,7.020202135535295,18.389599999999994,4.982094249119086,28.469109994966207,22.638636712229886,0.0,36.957179383574356,2.2445607823572177e7,3.687914320007387,1.4466646679078572,114320.52625733562,56565.52402046591,6753.183900961541,3031.0164859644233,25485.01481332944,0.0,2736.437838850444,4984.619071693066,8564.737774047686,14733.405209591414,47.973878494116725,1.1221027779809363,1.0072655048998336,0.7693149109471162,0.17799595219866918,0.10849832191619965,0.0
"(2, 13, 8, 13, 1, 4, 1, 7, 2, 1)",wing,2.25,10.666666666666666,1.0833333333333333,2,0.3,0.0,0.0,1.0,false,3.4220666332604948,406027.59381537704,11.784557212234152,1.0442879304836714,6,0.5987994367831873,7.001750981002626,18.389599999999994,4.967743351149233,28.387104863709904,22.638636712229886,0.0,36.9568458207967,2.2433810566433847e7,3.687914320007387,1.4463175420069896,114305.27450422964,54449.00640469898,6744.252750427962,2990.6309009574898,25488.795312875907,0.0,2737.103131546038,4844.645018682691,8240.18264259507,14139.675521266108,47.69789950358421,1.122093839205295,1.001644350357229,0.7746870040497297,0.1778491861693118,0.10760455121852058,0.0
"(2, 13, 8, 14, 1, 4, 1, 7, 2, 1)",wing,2.25,10.666666666666666,1.1111111111111112,2,0.3,0.0,0.0,1.0,false,3.4246584322543163,404057.42936768587,12.068126929541544,1.0457652728024707,6,0.5993808662725595,6.986342856220092,18.389599999999994,4.95575925409615,28.31862430912086,22.638636712229886,0.0,36.963067550926596,2.2446965107414488e7,3.687914320007387,1.4467855115171395,114306.70656883271,52542.635323970564,6741.649538074563,2956.1228883536146,25498.48406749334,0.0,2742.807403971131,4714.954512045236,7948.940191263552,13607.423259168663,47.46804593104658,1.1222605869339668,0.9969553026221056,0.7824681886437395,0.1778063944868244,0.10683718519030662,0.0
"(2, 13, 8, 15, 1, 4, 1, 7, 2, 1)",wing,2.25,10.666666666666666,1.1388888888888888,2,0.3,0.0,0.0,1.0,false,3.4318368903926424,402472.7021938498,12.361863430001776,1.0489047948649441,6,0.6011234266620834,6.973938105897788,18.389599999999994,4.946111114956581,28.26349208546618,22.638636712229886,0.0,36.976290529590266,2.2488780883852288e7,3.687914320007387,1.4481862190490813,114325.83316226462,50823.96780067413,6745.563181717731,2927.1364955868085,25514.55207421376,0.0,2754.066009612984,4594.797820654747,7687.572450925364,13129.613918497882,47.28339914739944,1.1226151055129032,0.9931787535657133,0.7932231334628957,0.17787072577688867,0.10618994757585669,0.0
"(2, 13, 8, 16, 1, 4, 1, 7, 2, 1)",wing,2.25,10.666666666666666,1.1666666666666667,2,0.3,0.0,0.0,1.0,false,3.444484095105951,401281.83045860066,12.667901481796779,1.0539018989155429,6,0.6042520049060172,6.964627559329494,18.389599999999994,4.938869578736796,28.222111878495976,22.638636712229886,0.0,36.9973415776035,2.2564796417015698e7,3.687914320007387,1.4506942599089043,114364.63468159905,49276.55045482501,6756.51803290276,2903.552770774267,25537.82220813173,0.0,2771.7293683674384,4483.623614665013,7453.623956422981,12701.028125741883,47.145046496339056,1.1231798767626138,0.9903354968322791,0.807729185719608,0.17805072421983,0.10566153158509016,0.0
"(2, 13, 8, 17, 1, 4, 1, 7, 2, 1)",wing,2.25,10.666666666666666,1.1944444444444444,2,0.3,0.0,0.0,1.0,false,3.463534929072138,400498.77407024533,12.988636710919113,1.0609692741901575,6,0.6090093407964521,6.958540290130106,18.389599999999994,4.93413503602616,28.195057348720916,22.638636712229886,0.0,37.027122606047485,2.2680882737948716e7,3.687914320007387,1.4544914652213083,114425.3103970445,47887.109303051555,6775.1208701661535,2885.3453355234096,25569.17724167742,0.0,2796.728973404341,4380.963503834871,7245.131168383574,12317.45966293038,47.05470062071206,1.1239796754384679,0.988459173071177,0.8267952024315128,0.1783561349826232,0.10525244924616951,0.0
"(2, 13, 9, 1, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,0.75,2,0.3,0.0,0.0,1.0,false,3.9993644521046936,509632.7365067069,9.431854425834267,1.2190275718422152,6,0.7525877587267032,7.867754196239937,18.389599999999994,5.641301407444919,32.236008042542394,22.638636712229886,0.0,37.69552467948114,2.6145558631367996e7,3.687914320007387,1.5608298997487315,116930.73637417109,129043.15972508023,7773.712878072657,4964.9497492016635,26053.294758530858,153.32359428179902,3363.1843302715733,8134.769027341267,20120.53625177794,36266.27455625913,59.80449230420004,1.1423260658895167,1.2115503981896605,1.0296956595771218,0.19431909021796365,0.1470926818751169,0.0
"(2, 13, 9, 2, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,0.7777777777777778,2,0.3,0.0,0.0,1.0,false,3.7870513931708505,485009.080577604,9.34450680596365,1.1565683078333098,6,0.6951468318127937,7.691084695683556,18.389599999999994,5.503891795901065,31.450810262291803,22.638636712229886,0.0,37.43090336228558,2.479348488846782e7,3.687914320007387,1.5200645888223976,116094.258516256,113693.23429097047,7440.976008612837,4489.8447996355135,25831.691190736336,112.53264166269292,3135.8103316217084,7639.849694169962,17632.360881093042,31574.4062274056,56.92656438132602,1.1349450608405451,1.1549529477123301,0.9085930766637774,0.18909022305851864,0.1382460997180872,0.0
"(2, 13, 9, 3, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,0.8055555555555556,2,0.3,0.0,0.0,1.0,false,3.64905827122986,467484.1082904968,9.383053746628828,1.1156660544858852,6,0.6585867898989055,7.5626122630223245,18.389599999999994,5.403968792720109,30.879821672686337,22.638636712229886,0.0,37.257943792900555,2.3913380272417035e7,3.687914320007387,1.492934878739663,115543.68680219862,102331.73245593376,7222.090232173608,4161.840398512466,25688.677382776277,84.85504584732689,2991.000501379293,7233.689933314536,15811.360703990353,28120.815812554498,54.878327148155655,1.1302161181880441,1.1146368147880779,0.8340400263323048,0.18560277740243325,0.13192777774299846,0.0
"(2, 13, 9, 4, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,0.8333333333333334,2,0.3,0.0,0.0,1.0,false,3.564196605385816,454808.3371553264,9.508574881614196,1.0901574613061715,6,0.6363684170602321,7.468191459307413,18.389599999999994,5.330530389830734,30.460173656175627,22.638636712229886,0.0,37.150226160509,2.3370446642465767e7,3.687914320007387,1.4759536921899299,115189.23661120763,93642.25445851142,7079.3534890596275,3927.754477720268,25602.09617542962,65.43638691874558,2903.3796919115825,6892.132230319793,14432.587257435825,25496.40809465441,53.39690030299467,1.1272967972153527,1.0854423216843916,0.7935225194467549,0.18330730217774405,0.12730122324395177,0.0
"(2, 13, 9, 5, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,0.8611111111111112,2,0.3,0.0,0.0,1.0,false,3.519538858852528,445616.20202089543,9.699163086908767,1.0762699987076603,6,0.6246924884738833,7.398903847089674,18.389599999999994,5.276640024772491,30.152228712985668,22.638636712229886,0.0,37.09163370651851,2.3082453070737854e7,3.687914320007387,1.4668711055026218,114978.01486523835,86821.5814189127,6990.9060255573095,3757.3146256986956,25558.384296704065,51.552765470880786,2858.1051512798495,6599.982030848114,13360.765067974677,23450.04383790512,52.322698513682475,1.1257156487089026,1.064237052828905,0.7793354155219537,0.1818762221512367,0.12386579710975897,0.0
"(2, 13, 9, 6, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,0.8888888888888888,2,0.3,0.0,0.0,1.0,false,3.4917092504580274,438342.80974582594,9.918445721292949,1.0673053494668925,6,0.6174001522542567,7.343579017644054,18.389599999999994,5.233609601870344,29.906340582116254,22.638636712229886,0.0,37.05383118641885,2.2901589105623305e7,3.687914320007387,1.4611409193335028,114831.60766335126,81192.76246051956,6928.461707784493,3623.33647161492,25532.284183309926,40.738199973664635,2830.143834154444,6339.815173703525,12480.169632872174,21776.396621711097,51.47280631078257,1.1246978033611328,1.0474464460094914,0.7748412852454553,0.18086179795582252,0.12112317548752315,0.0
"(2, 13, 9, 7, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,0.9166666666666666,2,0.3,0.0,0.0,1.0,false,3.469050818795866,432166.14622181695,10.147563911474952,1.0599140351479566,6,0.6114753287719836,7.296241514172018,18.389599999999994,5.1967915436143155,29.69595167779609,22.638636712229886,0.0,37.02267540954177,2.275411875590388e7,3.687914320007387,1.4564519869748216,114710.77380412401,76380.2031426995,6877.698823028278,3511.6179109481864,25511.184045478283,31.740437660435237,2807.231731877995,6102.401729845209,11728.037376706918,20359.662648091762,50.751138903665634,1.1238601796598884,1.0331894178638836,0.7718653973562073,0.18003462323244052,0.11880636595584121,0.0
"(2, 13, 9, 8, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,0.9444444444444444,2,0.3,0.0,0.0,1.0,false,3.4503245626516192,426842.56131976075,10.383851965064352,1.0537162813548988,6,0.606585695231737,7.255176315614075,18.389599999999994,5.164851944735915,29.513439684205228,22.638636712229886,0.0,36.99655941291125,2.2632066680555932e7,3.687914320007387,1.452559443144239,114609.31395363751,72206.56901517483,6835.6582746867625,3416.8369812710366,25493.831652052144,24.12342992256542,2788.1428868116086,5884.547379356553,11076.324299097128,19142.413008493266,50.129220651494215,1.1231588839429147,1.0209030127367393,0.7699970460059782,0.17934785054153915,0.11681856419750392,0.0
"(2, 13, 9, 9, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,0.9722222222222222,2,0.3,0.0,0.0,1.0,false,3.4346888842752183,422199.4083189076,10.625567589069641,1.0484637979223475,6,0.6025063765292286,7.219156791564253,18.389599999999994,5.136836759363831,29.353352910650464,22.638636712229886,0.0,36.97443289779828,2.25300002731019e7,3.687914320007387,1.449295938477648,114523.0687960718,68544.30842842058,6800.3590812165585,3335.2925003026926,25479.427519809837,17.58406182178997,2772.075547592761,5683.728986539082,10504.920429854483,18083.50495879473,49.58687380116103,1.122565290048758,1.010188326858838,0.7689749788711621,0.17876998530023092,0.11509138755755502,0.0
"(2, 13, 9, 10, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,1.0,2,0.3,0.0,0.0,1.0,false,3.4219504906418043,418132.6345632342,10.872382913293379,1.0441572438574027,6,0.5991801502965841,7.187451207463425,18.389599999999994,5.112176860618743,29.212439203535677,22.638636712229886,0.0,36.95629556999166,2.244653288609536e7,3.687914320007387,1.4466239974152904,114450.82776981709,65303.67395399466,6771.012547409343,3264.5876928270504,25468.112896562106,11.926655308117809,2759.0339784632456,5498.142434838289,9999.831030405472,17153.863623839414,49.11192307182599,1.1220790938950382,1.0008039389726133,0.7689166969953609,0.1782887147694949,0.11358065789501239,0.0
"(2, 13, 9, 11, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,1.0277777777777777,2,0.3,0.0,0.0,1.0,false,3.412317560925969,414582.04631892225,11.124925978709205,1.040950706789479,6,0.5966528265832509,7.159648079777082,18.389599999999994,5.090552205751587,29.08886974715193,22.638636712229886,0.0,36.9427936318484,2.2382816476736255e7,3.687914320007387,1.444587192272844,114393.20594065935,62419.64899945197,6747.571813442708,3203.1531483102012,25460.608219103542,7.023044950133178,2749.5157010868093,5326.449252832575,9551.0184859383,16332.356827227508,48.6973121497452,1.1217173716603612,0.9926092556703922,0.7701703419683884,0.17790373702442455,0.11225778992198769,0.0
"(2, 13, 9, 12, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,1.0555555555555556,2,0.3,0.0,0.0,1.0,false,3.4060766845074233,411507.9100362162,11.384164066199757,1.0390339061329608,6,0.5949912164796842,7.135482442448576,18.389599999999994,5.0717567100516385,28.981466914580793,22.638636712229886,0.0,36.93472352611383,2.2340527899430033e7,3.687914320007387,1.4432449419468043,114351.36000229491,59842.29197301075,6730.255381486509,3149.8637345872976,25457.758757554366,2.780382836993204,2744.1183775108125,5167.540965586728,9150.791001426778,15602.814057455631,48.33837254837763,1.121501256676933,0.9855110094701134,0.7730936164079453,0.17761902066882562,0.11110241341798426,0.0
"(2, 13, 9, 13, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,1.0833333333333333,2,0.3,0.0,0.0,1.0,false,3.4035378901972937,408881.32927471615,11.651189622410325,1.038563737370024,6,0.5942692519351598,7.114766930073553,18.389599999999994,5.055644644871064,28.889397970691796,22.638636712229886,0.0,36.932744170266275,2.232146945864005e7,3.687914320007387,1.4426609594292443,114327.19264962478,57531.82475162683,6719.279979953987,3103.8803590131533,25460.26436888949,0.0,2743.359090153052,5020.438063372406,8793.012689406469,14952.461706852395,48.031735637274146,1.1214482598813782,0.9794418009292104,0.7780387813446639,0.17743842193080153,0.11009940466342319,0.0
"(2, 13, 9, 14, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,1.1111111111111112,2,0.3,0.0,0.0,1.0,false,3.405095503087893,406682.77283589536,11.927272610678084,1.0396718327401466,6,0.5945834855040382,7.097384614004991,18.389599999999994,5.042125065706627,28.812143232609298,22.638636712229886,0.0,36.937409087543884,2.2328016906709824e7,3.687914320007387,1.4429151947053775,114323.05119819008,55456.36268665826,6714.859953091725,3064.5935283177746,25468.71734022319,0.0,2747.7256927064873,4884.276869261636,8472.765241349589,14371.139037769171,47.77519047189482,1.1215731680910892,0.9743570664361245,0.7854129032059093,0.17736565916878588,0.10923794257823412,0.0
"(2, 13, 9, 15, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,1.1388888888888888,2,0.3,0.0,0.0,1.0,false,3.411313686821323,404897.0586090538,12.213711073740573,1.0424898314072182,6,0.5960747906484051,7.083247887290285,18.389599999999994,5.0311298338174115,28.749313336099497,22.638636712229886,0.0,36.94927408768629,2.2363697756432064e7,3.687914320007387,1.4441205372531476,114337.3301713033,53589.36794933394,6717.209980997961,3031.4803141756597,25483.70846902451,0.0,2757.810284970451,4758.221975802084,8185.930762000495,13850.530950924578,47.56705341156927,1.1218909629022895,0.9702224301317759,0.7957708014123878,0.177404346629992,0.10850855949350349,0.0
"(2, 13, 9, 16, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,1.1666666666666667,2,0.3,0.0,0.0,1.0,false,3.4230460908975906,403526.2411909356,12.51246143120514,1.0471789003939882,6,0.5989596621939914,7.072401572486302,18.389599999999994,5.022693811192092,28.70110749252624,22.638636712229886,0.0,36.96902115248861,2.2433891390700236e7,3.687914320007387,1.446446531304548,114371.66646110105,51910.994521378314,6726.71036303966,3004.308601356606,25505.925647809476,0.0,2774.373404314679,4641.634100739576,7929.489435018233,13384.374158277687,47.407669603701294,1.1224201854886289,0.9670434852301989,0.8098868131218362,0.17756070035662527,0.10790776696212437,0.0
"(2, 13, 9, 17, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,1.1944444444444444,2,0.3,0.0,0.0,1.0,false,3.441220734006838,402581.55072191544,12.825866101771897,1.0539497202625803,6,0.6034778443388388,7.064957326719626,18.389599999999994,5.0169038422624554,28.668021955785463,22.638636712229886,0.0,36.99754304316875,2.2544421999041665e7,3.687914320007387,1.4500744576602345,114428.21641771037,50405.75504210326,6743.940292124778,2982.9908752451383,25536.247703907502,0.0,2798.341232382657,4534.0055549687,7701.118655914161,12967.753731985664,47.29843311261401,1.1231852840806107,0.9648466004801189,0.8285724804650052,0.17784405079704255,0.10743495152105673,0.0
"(2, 13, 9, 18, 1, 4, 1, 7, 2, 1)",wing,2.25,10.970703472840606,1.2222222222222223,2,0.3,0.0,0.0,1.0,false,3.46672707652729,402076.196316999,13.15638216870039,1.0630089608037214,6,0.6098658029718725,7.06103658018376,18.389599999999994,5.01385437273456,28.650596415626058,22.638636712229886,0.0,37.035719580838304,2.270086887112528e7,3.687914320007387,1.4551729727876976,114509.13942088133,49060.6341721283,6769.4875123627535,2967.4933763365234,25575.53014723342,0.0,2830.645930703085,4434.881828457612,7498.8691372989215,12596.565762649352,47.2409509287161,1.1242107382537232,0.9636626221681668,0.8525979579347175,0.17826368219138292,0.10709041093285712,0.0
"(2, 13, 10, 2, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.7777777777777778,2,0.3,0.0,0.0,1.0,false,3.825044226744191,501351.8691944677,9.42057552689927,1.1684060353358166,6,0.705738991791273,7.926763908071127,18.389599999999994,5.687197849980289,32.498273428458795,22.638636712229886,0.0,37.48101148483765,2.5047129629511613e7,3.687914320007387,1.527746263385438,116485.7010954689,126886.97542762668,7542.4622317901685,4952.295454921412,25858.640493469393,151.6859600077527,3215.1799778043883,8051.544855027532,19905.718563892005,35486.22386048738,58.83675172073075,1.1363268654151337,1.1533904937467918,0.9340911415097671,0.19069414526818082,0.1468613801100091,0.0
"(2, 13, 10, 3, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.8055555555555556,2,0.3,0.0,0.0,1.0,false,3.6707749803118825,480536.180401966,9.407386642636839,1.1224996213778358,6,0.6646568333526295,7.773996879638379,18.389599999999994,5.5683790500881525,31.819308857646586,22.638636712229886,0.0,37.286820376185396,2.406213442463409e7,3.687914320007387,1.4975075384972607,115838.26473253842,113150.37333035767,7284.056928413761,4534.1911225618505,25699.043849177393,116.68957423316057,3050.388361555125,7606.630053229305,17682.085661612575,31286.470706228123,56.40395996715495,1.1310017923460183,1.1070097297941601,0.8530097701864123,0.18659403416432246,0.13908654704157603,0.0
"(2, 13, 10, 4, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.8333333333333334,2,0.3,0.0,0.0,1.0,false,3.575394621461379,465593.2370988462,9.497783237940407,1.0937398529039732,6,0.6396007602278545,7.662292679209788,18.389599999999994,5.481498005310359,31.322845744630623,22.638636712229886,0.0,37.16534662023315,2.3451299864496507e7,3.687914320007387,1.4784484388945942,115420.86300215955,102795.92303163526,7116.257466859446,4240.570374692122,25601.84403639743,92.49366155079612,2950.0995980493763,7235.718447632156,16022.839586931155,28139.40366420796,54.657597074543546,1.1277055691530091,1.0736807153586014,0.8085416305369416,0.183902431236736,0.13346125564144348,0.0
"(2, 13, 10, 5, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.8611111111111112,2,0.3,0.0,0.0,1.0,false,3.523639187921207,454778.24529231875,9.662971452846321,1.0776476311179983,6,0.6260472260055521,7.5803353320451405,18.389599999999994,5.417753401960077,30.958590868343297,22.638636712229886,0.0,37.097444375578235,2.3117418878997747e7,3.687914320007387,1.4679307151374896,115166.83060314767,94766.20916242394,7011.095753716628,4028.939950696655,25551.023442586018,75.34312879364363,2896.436302204849,6920.31065063096,14748.137099384097,25714.657169454033,53.3937570428228,1.1258722567937411,1.0495240457964061,0.7918890179793345,0.18220348497805022,0.12931370701717396,0.0
"(2, 13, 10, 6, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.8888888888888888,2,0.3,0.0,0.0,1.0,false,3.4905964921422226,446276.75085318106,9.862337988239164,1.0670607939425534,6,0.6173904026324057,7.515232220647442,18.389599999999994,5.367117648650757,30.669243706575752,22.638636712229886,0.0,37.052800191529386,2.2902823109563578e7,3.687914320007387,1.4611332281322782,114988.97986204964,88215.38201773418,6936.742262396902,3864.574860521773,25519.741549819,62.1328634735671,2862.3366430302653,6640.646264803379,13712.732120664925,23754.312992191724,52.400356835803215,1.124670067244699,1.0305242802529198,0.7856347038512776,0.18099651383225365,0.1260345558634883,0.0
"(2, 13, 10, 7, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.9166666666666666,2,0.3,0.0,0.0,1.0,false,3.463882641038994,439131.8906568267,10.074967113458612,1.0584089219123909,6,0.6104119119645574,7.460044018255449,18.389599999999994,5.3241934912347615,30.423962807055783,22.638636712229886,0.0,37.01633244209085,2.2728980252616793e7,3.687914320007387,1.4556071917906015,114843.76091867796,82672.87856713915,6877.098458661052,3729.339646426423,25494.64561696316,51.285595269126595,2834.6119339238776,6386.318878360458,12837.63631646987,22112.48426965063,51.56555237420364,1.1236897826782886,1.0145595945309156,0.7812770548178289,0.18002482674191278,0.12329626843508186,0.0
"(2, 13, 10, 8, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.9444444444444444,2,0.3,0.0,0.0,1.0,false,3.4419289863148865,433027.6739022582,10.297174828499097,1.0512089550596155,6,0.6046889112796546,7.412544245364606,18.389599999999994,5.287249223430772,30.2128527053187,22.638636712229886,0.0,36.985996361889164,2.2585912393451836e7,3.687914320007387,1.4510438187371522,114722.91720981206,77908.46117534277,6828.264479603563,3615.8841990737915,25474.139923347822,42.203581275893875,2811.6590703701963,6153.59101287623,12086.040271331713,20714.59947884858,50.85241448443167,1.122875441904092,1.000922630965958,0.7783001059974549,0.17922690285172047,0.12096949127758867,0.0
"(2, 13, 10, 9, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.9722222222222222,2,0.3,0.0,0.0,1.0,false,3.423672192839027,427742.64276276645,10.526538654091002,1.0451400765726613,6,0.5999362923334048,7.3711547085762446,18.389599999999994,5.255057361484269,30.028899208481537,22.638636712229886,0.0,36.960434496562826,2.246677537890458e7,3.687914320007387,1.4472322693483655,114620.90735742352,73758.92135207937,6787.641862331243,3519.18376413133,25457.183977426852,34.47828378602351,2792.416881755028,5939.547706373564,11431.93978265861,19507.973363088895,50.235061214936394,1.1221900140174579,0.9891177391361329,0.7763713804798731,0.17856152381401647,0.11896414947472109,0.0
"(2, 13, 10, 10, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.0,2,0.3,0.0,0.0,1.0,false,3.4087607105865807,423139.2576872667,10.762259491933028,1.04015224329366,6,0.59605413328853,7.334900618637975,18.389599999999994,5.226859735976727,29.867769919867012,22.638636712229886,0.0,36.939431887776394,2.2369178959513664e7,3.687914320007387,1.4441038547480167,114535.58125456197,70110.1389937411,6754.028026263055,3435.963422582402,25443.747666108415,27.844222022147967,2776.7110345220153,5742.105830922647,10857.328443551882,18455.635386023776,49.697404254067706,1.1216273373880552,0.9788360967226579,0.775554577060217,0.17800982022043615,0.11722138067768786,0.0
"(2, 13, 10, 11, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.0277777777777777,2,0.3,0.0,0.0,1.0,false,3.3972855966508853,419133.7961366002,11.004628336958719,1.036364554460401,6,0.5930567364867312,7.30319939875971,18.389599999999994,5.202203231626964,29.72687560929694,22.638636712229886,0.0,36.92348643294155,2.2293521025586274e7,3.687914320007387,1.441679115068154,114466.90647643412,66879.98587164095,6727.093972314863,3364.053471868744,25434.430712739522,22.1255685145223,2764.9159458209997,5559.723205670152,10349.361377987078,17530.908485431584,49.22963808494398,1.1212004366498693,0.9698888174357685,0.7761550898295533,0.17756701154623822,0.11570239619163196,0.0
"(2, 13, 10, 12, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.0555555555555556,2,0.3,0.0,0.0,1.0,false,3.389438530964082,415668.7008851367,11.25433347397151,1.033935003547676,6,0.5909854351201046,7.2756555451949305,18.389599999999994,5.180780234409914,29.604458482342366,22.638636712229886,0.0,36.91326014296952,2.2240839025516607e7,3.687914320007387,1.439998761423379,114415.51532477472,64005.91763481597,6706.835969166213,3301.8924474499577,25429.967471173048,17.194829796122782,2757.5209660062765,5391.124322671298,9898.275972047766,16713.5586212396,48.82501150538979,1.1209267817727968,0.9621456647730466,0.778493386132903,0.17723352398067718,0.1143792838993739,0.0
"(2, 13, 10, 13, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.0833333333333333,2,0.3,0.0,0.0,1.0,false,3.3854506083242,412700.22559492575,11.512187373683817,1.032994907557331,6,0.5898930294706475,7.25197140355867,18.389599999999994,5.16235923535949,29.499195630625657,22.638636712229886,0.0,36.90930350341444,2.2212462114151206e7,3.687914320007387,1.4391109600627934,114382.02709355041,61438.4309503879,6693.292450875756,3248.292811816402,25430.970238987684,12.955478914277494,2754.9617013309994,5235.173961225473,9496.327956638715,15987.713623829934,48.478420270845405,1.1208209290437134,0.955508108649925,0.7828908817400335,0.17701036054500627,0.1132307175387479,0.0
