index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,thetafloor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(1, 9, 4, 6, 1, 4, 1, 7, 1, 1)",wing,2.54,8.0,0.8888888888888888,2,0.3,0.0,0.0,0.0,false,5.154150356285186,761761.6053848587,24.56780981276416,1.090151847662634,7,0.9375657141574197,7.348646228501543,28.956000000000014,4.489590292115813,31.505896786777637
"(1, 9, 4, 6, 1, 4, 1, 7, 1, 2)",wing,2.54,8.0,0.8888888888888888,2,0.3,0.0,0.0,0.0,true,5.1433222850984945,742536.7738821298,23.97843192914651,1.0869432422587728,7,0.9345316442167378,7.263437575645544,28.956000000000014,4.432895040604623,31.108035372664023
"(1, 9, 4, 7, 1, 4, 1, 7, 1, 1)",wing,2.54,8.0,0.9166666666666666,2,0.3,0.0,0.0,0.0,false,5.151841065450594,757426.7594915633,25.264154188890636,1.090792072809037,7,0.9369164131672281,7.329573488583775,28.956000000000014,4.476899869835897,31.416841191830862
"(1, 9, 4, 7, 1, 4, 1, 7, 1, 2)",wing,2.54,8.0,0.9166666666666666,2,0.3,0.0,0.0,0.0,true,5.147233016065955,739547.851128251,24.697412235748548,1.0890116129815404,7,0.9355463501785247,7.250140351092598,28.956000000000014,4.424047470960445,31.0459471646347
"(1, 9, 4, 8, 1, 4, 1, 7, 1, 1)",wing,2.54,8.0,0.9444444444444444,2,0.3,0.0,0.0,0.0,false,5.161375824815318,754274.4353140859,26.001740021880376,1.094244541320128,7,0.939426827436353,7.315713747676422,28.956000000000014,4.467678018881977,31.35212644829458
"(1, 9, 4, 8, 1, 4, 1, 7, 1, 2)",wing,2.54,8.0,0.9444444444444444,2,0.3,0.0,0.0,0.0,true,5.1625634641347,737589.6065246786,25.455442684765696,1.0938207294677407,7,0.9396071745112077,7.241462400239102,28.956000000000014,4.418273425840025,31.005427549754565
"(1, 9, 4, 9, 1, 4, 1, 7, 1, 1)",wing,2.54,8.0,0.9722222222222222,2,0.3,0.0,0.0,0.0,false,5.185005333483755,752380.8386509839,26.791032368560455,1.1009890175235297,7,0.9457062175557434,7.307443366041,28.956000000000014,4.46217515794946,31.313509880347087
"(1, 9, 4, 9, 1, 4, 1, 7, 1, 2)",wing,2.54,8.0,0.9722222222222222,2,0.3,0.0,0.0,0.0,true,5.191592862420337,736750.6280537911,26.262759965494727,1.1018242202472475,7,0.9473361788184425,7.237824753964378,28.956000000000014,4.415853046412096,30.98844243096208
"(1, 9, 4, 10, 1, 4, 1, 7, 1, 1)",wing,2.54,8.0,1.0,2,0.3,0.0,0.0,0.0,false,5.223709615189197,751757.8640923214,27.6394845323546,1.1112625041131403,7,0.9560421396406263,7.304839377235202,28.956000000000014,4.4604425428296475,31.301351177751915
"(1, 9, 4, 10, 1, 4, 1, 7, 1, 2)",wing,2.54,8.0,1.0,2,0.3,0.0,0.0,0.0,true,5.2354212286394,737075.2006802935,27.12776683307162,1.113352256274476,7,0.9590585176326436,7.2394372819533155,28.956000000000014,4.416925973595398,30.99597174452911
"(1, 9, 5, 1, 1, 4, 1, 7, 1, 1)",wing,2.54,8.666666666666666,0.75,2,0.3,0.0,0.0,0.0,false,5.209839766646028,821714.7094128452,20.864322804315815,1.1039664621754008,7,0.9529038929108682,7.893877215616331,28.956000000000014,4.852370443075458,34.051722407547075
"(1, 9, 5, 1, 1, 4, 1, 7, 1, 2)",wing,2.54,8.666666666666666,0.75,2,0.3,0.0,0.0,0.0,true,5.131751695986456,784220.0517973388,19.945812890524348,1.0858092577242497,7,0.9317979176721708,7.726423319629451,28.956000000000014,4.74095170294411,33.26983651188849
"(1, 9, 5, 2, 1, 4, 1, 7, 1, 1)",wing,2.54,8.666666666666666,0.7777777777777778,2,0.3,0.0,0.0,0.0,false,5.16478749068826,809061.8861285931,21.4004661007012,1.094181708054296,7,0.940780763598901,7.837816098443455,28.956000000000014,4.8150690771744395,33.789958436311856
"(1, 9, 5, 2, 1, 4, 1, 7, 1, 2)",wing,2.54,8.666666666666666,0.7777777777777778,2,0.3,0.0,0.0,0.0,true,5.1006549788880475,775117.4025878913,20.534731373874436,1.079101782362584,7,0.9234842209670717,7.6851859465350225,28.956000000000014,4.713513606449373,33.077288466311394
"(1, 9, 5, 3, 1, 4, 1, 7, 1, 1)",wing,2.54,8.666666666666666,0.8055555555555556,2,0.3,0.0,0.0,0.0,false,5.126524468577831,798113.2898299029,21.952613437779284,1.086005705448004,7,0.9305237650065431,7.7889452850631855,28.956000000000014,4.782551921189902,33.561767867999315
"(1, 9, 5, 3, 1, 4, 1, 7, 1, 2)",wing,2.54,8.666666666666666,0.8055555555555556,2,0.3,0.0,0.0,0.0,true,5.074291058758761,767184.1336071682,21.132386606505833,1.0735730206989549,7,0.916453642736949,7.649042294025318,28.956000000000014,4.689464717036302,32.90852433007932
"(1, 9, 5, 4, 1, 4, 1, 7, 1, 1)",wing,2.54,8.666666666666666,0.8333333333333334,2,0.3,0.0,0.0,0.0,false,5.094696819992905,788626.6370587958,22.520807962462072,1.0794013789735912,7,0.9220175139940422,7.746326703399377,28.956000000000014,4.75419481043305,33.36277059953017
"(1, 9, 5, 4, 1, 4, 1, 7, 1, 2)",wing,2.54,8.666666666666666,0.8333333333333334,2,0.3,0.0,0.0,0.0,true,5.052800482082557,760290.41046241,21.740477606310023,1.0692900341092442,7,0.9107325223212944,7.6174813215110655,28.956000000000014,4.668465003806975,32.76115792145246
