index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max,root_span,dfan,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS,eta_grav_tank
"(2, 13, 10, 4, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.8333333333333334,2,0.3,0.0,0.0,1.0,false,4.419023396642873,548129.9460523238,12.102752255891575,1.3395973203102636,6,0.8701320707998663,8.2696102124384,35.25519999999999,5.953856086710388,34.02203478120222,22.990836286335533,83.95184175509024,55.07317568554433,1.8903513020380057e7,3.687914320007387,1.6381924419662566,157333.46125984573,131136.09558924596,10719.997112094145,3778.3521455448117,40494.34894138951,456.15747055966966,14595.328193797002,9100.900841837754,21504.169095073703,34962.978502517675,64.48351157531879,1.5932031358796017,1.258650385466094,0.9052524956068263,0.23745255575028779,0.12429301892001343,0.0
"(2, 13, 10, 5, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.8611111111111112,2,0.3,0.0,0.0,1.0,false,4.359153594901276,535099.6772378525,12.296007541303766,1.3210395918046578,6,0.8527302271298757,8.178702643120562,35.25519999999999,5.883150199463183,33.61800113978962,22.990836286335533,83.95184175509024,54.99422351685922,1.864885867165922e7,3.687914320007387,1.6271980379612445,156924.70488234918,121148.76274553653,10573.721221013762,3579.117728757519,40439.364541866984,351.36526049968916,14477.619257578504,8699.952923081126,19843.268275818227,32031.159863335764,62.96103903419324,1.5912271946287975,1.2297824059544284,0.8860679820758484,0.23542561016482103,0.12020949149365322,0.0
"(2, 13, 10, 6, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.8888888888888888,2,0.3,0.0,0.0,1.0,false,4.320733708405184,524758.8648906072,12.533058619325232,1.3087903855518654,6,0.8415505524395545,8.105779001394064,35.25519999999999,5.826431811453683,33.29389606544962,22.990836286335533,83.95184175509024,54.94213147946175,1.8484168853795968e7,3.687914320007387,1.6200556350239077,156657.0865352035,112944.51925376545,10474.523435476614,3424.758729893971,40406.877911034986,288.30757000336837,14403.24520730096,8345.512845611218,18483.990895348397,29642.75647368627,61.752898971949506,1.5899233798856527,1.206872258598548,0.8788786995991528,0.2340450468378537,0.11698550644129335,0.0
"(2, 13, 10, 7, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.9166666666666666,2,0.3,0.0,0.0,1.0,false,4.289757731659928,516069.72755344515,12.789741021712743,1.2988151248194402,6,0.8325597048216503,8.043953385624462,35.25519999999999,5.77834522141066,33.01911555091806,22.990836286335533,83.95184175509024,54.89972191729491,1.8351135905472785e7,3.687914320007387,1.6142655867202373,156470.84002179778,105977.05808827834,10395.839907650052,3298.263343354911,40381.301899889426,269.07459017683357,14341.74851808717,8024.25569371218,17330.75371543749,27633.52045230439,60.737789697517734,1.5888618492664022,1.187620496075797,0.873946992442055,0.2329464989946692,0.11430174344503434,0.0
"(2, 13, 10, 8, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.9444444444444444,2,0.3,0.0,0.0,1.0,false,4.264169057929518,508599.72873312363,13.058772071437517,1.2904731451307447,6,0.8251459747682767,7.990391823497835,35.25519999999999,5.736686228645507,32.78106416368861,22.990836286335533,83.95184175509024,54.86426352808994,1.8241028515827447e7,3.687914320007387,1.6094597534989732,156315.44092336568,99956.31559315186,10331.363403154706,3191.746239570152,40360.60185268694,252.83718287647042,14290.490443906789,7730.172761671966,16334.512421544568,25913.472271434875,59.865168200242174,1.5879742698698252,1.1710690134423984,0.8706034267825787,0.2320439815647846,0.11201109812723409,0.0
"(2, 13, 10, 9, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,0.9722222222222222,2,0.3,0.0,0.0,1.0,false,4.24282062282124,502100.3604846533,13.337195950955646,1.2834201671493304,6,0.8189677486377275,7.943475351251436,35.25519999999999,5.70019563912053,32.57254650926017,22.990836286335533,83.95184175509024,54.83429130329142,1.8148972708073325e7,3.687914320007387,1.6054327781813653,156184.22287856418,94691.47765579379,10277.805073402911,3100.726907419574,40343.70484126671,238.9326816444861,14247.355382122105,7459.678006982978,15463.589613957172,24422.47089283933,59.105995593692505,1.5872239901105,1.156667699035124,0.8684868396245836,0.23129268698018413,0.11003041156309958,0.0
"(2, 13, 10, 10, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.0,2,0.3,0.0,0.0,1.0,false,4.225209806246263,496409.03321622056,13.623771206084259,1.2775762321126078,6,0.8138705892513609,7.902147422908882,35.25519999999999,5.668051694854099,32.38886682773771,22.990836286335533,83.95184175509024,54.80946082443027,1.8072801700680632e7,3.687914320007387,1.602095169060293,156074.7749907671,90046.16594285783,10233.750992923395,3022.2359854310353,40330.54713000639,226.91609125237002,14212.030487408652,7210.1400296651345,14695.514847910403,23117.42787307675,58.441266489505495,1.586602402211232,1.1440566673981591,0.8675690071050651,0.23067361762241098,0.10830439208411624,0.0
"(2, 13, 10, 11, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.0277777777777777,2,0.3,0.0,0.0,1.0,false,4.2112472089734485,491419.43340647046,13.918409361521226,1.2730261428673866,6,0.809819165399637,7.865724235762584,35.25519999999999,5.639722549295865,32.22698599597637,22.990836286335533,83.95184175509024,54.79013111111548,1.8012084962270148e7,3.687914320007387,1.5994323514768123,155987.36009608774,85920.31084045077,10198.928462500022,2954.2666492612284,40321.69851018344,216.4820649450317,14185.327372898357,6979.563969642659,14013.905880928394,21966.685108806592,57.85854287333906,1.586118504731079,1.13300054758469,0.8680334017731581,0.23018356398772116,0.10679580954187017,0.0
"(2, 13, 10, 12, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.0555555555555556,2,0.3,0.0,0.0,1.0,false,4.200931360473383,487055.3050347214,14.221502477949064,1.2699050765309068,6,0.8068050577439888,7.833718166543423,35.25519999999999,5.614828939903185,32.08473679944677,22.990836286335533,83.95184175509024,54.776873727468285,1.7966773102611676e7,3.687914320007387,1.5974455479600602,155923.1409386105,82236.90810450386,10173.51853845863,2895.3609083686115,40317.89877579838,207.40556998342092,14168.347667335975,6766.2970299138315,13406.173561520602,20945.983224664862,57.348897510413224,1.5857866152962652,1.1233305198625396,0.8700576468536707,0.22982557867483588,0.10547759952179248,0.0
"(2, 13, 10, 13, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.0833333333333333,2,0.3,0.0,0.0,1.0,false,4.1943618572306,483258.390843725,14.533657878954646,1.2683356681135731,6,0.8048497538280159,7.8057583042468695,35.25519999999999,5.593082380339201,31.960470744795433,22.990836286335533,83.95184175509024,54.770207905339944,1.793724020175844e7,3.687914320007387,1.5961540264687215,155883.3173734942,78934.82172698593,10157.783193617966,2844.408581218193,40319.80865804011,199.51464066101636,14162.110887344366,6568.887384662183,12862.304723172503,20036.218967582798,56.9055265355633,1.5856197392627693,1.1149179603571302,0.8738679094958695,0.22960372598026557,0.10432905926561746,0.0
"(2, 13, 10, 14, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.1111111111111112,2,0.3,0.0,0.0,1.0,false,4.191858029908544,479984.3476619781,14.855690167939466,1.2684114640317898,6,0.8040371749484564,7.781566942130799,35.25519999999999,5.574266876471145,31.852953579835116,22.990836286335533,83.95184175509024,54.77052980253682,1.7924765148152534e7,3.687914320007387,1.5956166848614988,155868.94452473917,75964.86856043384,10151.982257479225,2800.565274424833,40327.945003871384,192.67968798282038,14167.518958147813,6386.036611779432,12374.228394324258,19222.169331337052,56.523302524424146,1.5856277978500803,1.1076659600472738,0.8798632553450844,0.22952190555329383,0.10333443865237645,0.0
"(2, 13, 10, 15, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.1388888888888888,2,0.3,0.0,0.0,1.0,false,4.194054058043756,477209.09877753677,15.1890296231206,1.2702880582946927,6,0.8045403385488559,7.761008411565659,35.25519999999999,5.558276908253814,31.761582332878938,22.990836286335533,83.95184175509024,54.77850075614243,1.793193183000823e7,3.687914320007387,1.5959494592009469,155882.13266827216,73289.08198494987,10156.809832534678,2763.290875985528,40343.06446270051,186.81669964150265,14185.979278004035,6216.707042090887,11935.764024983184,18492.07011445769,56.199489713689054,1.5858273470890598,1.1015229900983379,0.8886741935173496,0.22958999845962863,0.10248413561448193,0.0
"(2, 13, 10, 16, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.1666666666666667,2,0.3,0.0,0.0,1.0,false,4.201964588008562,474929.38958940736,15.535904521689227,1.2742089274411135,6,0.8066402404615308,7.744096234197863,35.25519999999999,5.545122992523306,31.68641710013318,22.990836286335533,83.95184175509024,54.79515586341397,1.7962898982190587e7,3.687914320007387,1.5973367630840427,155926.40389557066,70878.97801336045,10173.51982931792,2732.333736846892,40366.27570467908,181.8844807817746,14219.611748867206,6060.121831177845,11542.350087768647,17837.017149086332,55.93380715147406,1.5862442946907527,1.0964841454112955,0.9012187796688985,0.22982559857629806,0.10177459451895565,0.0
"(2, 13, 10, 17, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.1944444444444444,2,0.3,0.0,0.0,1.0,false,4.216749210530392,473157.7136428962,15.899233959169049,1.280509920619973,6,0.810662419137152,7.73095587832183,35.25519999999999,5.534902715730834,31.62801551846191,22.990836286335533,83.95184175509024,54.821925524316406,1.8022431980919838e7,3.687914320007387,1.5999873146502186,156006.60064271392,68713.18749925659,10203.880180149465,2707.6530154068073,40399.067575517074,177.87134721704584,14271.170535650732,5915.728009388864,11190.63898336771,17250.226771555324,55.72781273928603,1.5869144364412426,1.0925794876981867,0.9184948748661457,0.23025328788246,0.10120669893685506,0.0
"(2, 13, 10, 18, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.2222222222222223,2,0.3,0.0,0.0,1.0,false,4.239528961118967,471909.1058116609,16.28208024271208,1.2895156267313748,6,0.8169280603666127,7.721726068103302,35.25519999999999,5.527723974449758,31.586994139712907,22.990836286335533,83.95184175509024,54.860194291457766,1.8115140904906437e7,3.687914320007387,1.6040988613104101,156127.4169998038,66773.71799111977,10249.627914414956,2689.2642978733566,40442.869950162036,174.77449920734168,14343.304425646336,5783.021048887754,10877.810463919392,16726.027579473848,55.58334909274331,1.5878724081764344,1.089844512771399,0.9414598810709605,0.2308968424266968,0.10078228957916352,0.0
"(2, 13, 10, 19, 1, 4, 1, 7, 2, 1)",wing,2.25,11.333333333333334,1.25,2,0.3,0.0,0.0,1.0,false,4.273776862422733,471281.97700694425,16.691875467162614,1.3020915200099192,6,0.8264252047926802,7.71716218281217,35.25519999999999,5.5241742858899885,31.56671020508565,22.990836286335533,83.95184175509024,54.91364986574995,1.825537214579676e7,3.687914320007387,1.610291043257766,156301.8262113327,65060.487647978174,10315.627721341247,2678.121590653911,40501.289262727514,172.72957369835112,14443.156262703746,5662.314379211019,10604.38834352115,16263.54151503181,55.51198509954403,1.589210477916642,1.0884998296786603,0.9729726096495833,0.23182340102359708,0.10052457625034875,0.0
