index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(1, 1, 5, 6, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.881578947368421,2,0.2,200000.0,0.0,4.837725753994493,742966.204563425,22.367225973598273,1.0247061527927295,7,0.35051814344747606,7.479059177211528,25.14600000000001,4.576363110129071,32.114828843011026
"(1, 1, 5, 7, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9078947368421053,2,0.2,200000.0,0.0,4.82919364704308,737854.3883769538,22.946258160355328,1.0236540332951978,7,0.3495997628276242,7.45551319170933,25.14600000000001,4.560696326001151,32.00488649825369
"(1, 1, 5, 8, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9342105263157895,2,0.2,200000.0,0.0,4.830123383842629,733799.0410834615,23.555310728051886,1.0248473781088905,7,0.3496848523547392,7.436809378150881,25.14600000000001,4.548251376123738,31.91755351665781
"(1, 1, 5, 9, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9605263157894737,2,0.2,200000.0,0.0,4.842413488625857,730852.9334048384,24.202301909478862,1.0286713684776714,7,0.35097464381858284,7.423238731695117,25.14600000000001,4.539221879843832,31.854188630483037
"(1, 1, 5, 10, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9868421052631579,2,0.2,200000.0,0.0,4.86727794917483,729038.9162604822,24.89388477186753,1.0353994608573043,7,0.35360240273304,7.414942361487298,25.14600000000001,4.533701726904001,31.815450715115794
"(1, 1, 5, 11, 1, 1, 1, 1)",wing,2.54,8.526315789473685,1.013157894736842,2,0.2,200000.0,0.0,4.9051396761082975,728333.7408371186,25.634431399417487,1.0451202088949847,7,0.357623066994047,7.411833773226849,25.14600000000001,4.531633366621755,31.800935906117587
"(1, 1, 5, 12, 1, 1, 1, 1)",wing,2.54,8.526315789473685,1.0394736842105263,2,0.2,200000.0,0.0,4.956581402171927,728737.6867059867,26.429443887294912,1.057989467087757,7,0.36311463501979907,7.4139232194039435,25.14600000000001,4.533023620692896,31.81069207503787
"(1, 1, 6, 1, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.75,2,0.2,200000.0,0.0,4.947753612300614,809285.5208101092,19.408884665631447,1.050463341904881,7,0.3624342666631023,8.039088008855886,25.14600000000001,4.948989297721232,34.729749457692854
"(1, 1, 6, 2, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.7763157894736842,2,0.2,200000.0,0.0,4.899188384359408,795636.6350831853,19.84926351074073,1.0398460361360624,7,0.35720910169502434,7.97640813448104,25.14600000000001,4.907284011658591,34.437080783569066
"(1, 1, 6, 3, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.8026315789473685,2,0.2,200000.0,0.0,4.85777250561714,783823.2891678838,20.30709685750665,1.030878949789776,7,0.3527726752836348,7.921716798921324,25.14600000000001,4.87089405686983,34.18171267978828
"(1, 1, 6, 4, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.8289473684210527,2,0.2,200000.0,0.0,4.822753004826537,773549.6648898729,20.780769542993507,1.0234260488533786,7,0.3490349971355664,7.873815208917481,25.14600000000001,4.83902179270385,33.958047668097194
