index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(2, 9, 8, 9, 1, 4, 20, 2, 2)",wing,2.54,10.1,0.9722222222222222,2,0.3,1.0e30,1.0,true,4.703339504448604,735805.2335125812,22.327794099276666,1.0041450165011034,7,0.820086349672965,8.051468990438513,25.14600000000001,4.957227227101113,34.78755948842886
"(2, 9, 8, 10, 1, 4, 20, 2, 1)",wing,2.54,10.1,1.0,2,0.3,1.0e30,1.0,false,4.756101861078885,760643.064209552,23.836878518815233,1.017535447178612,7,0.8337333341454904,8.175701795697819,25.14600000000001,5.039887965230845,35.36763484372523
"(2, 9, 8, 10, 1, 4, 20, 2, 2)",wing,2.54,10.1,1.0,2,0.3,1.0e30,1.0,true,4.735942794480691,733875.1853234568,23.01385220294133,1.0127176245706007,7,0.8283751217346965,8.041924179725187,25.14600000000001,4.950876399739327,34.74299227887247
"(2, 9, 8, 11, 1, 4, 20, 2, 1)",wing,2.54,10.1,1.0277777777777777,2,0.3,1.0e30,1.0,false,4.79626486720111,758427.7816800897,24.55292469226147,1.0277824133938205,7,0.8440056180165602,8.164948860539146,25.14600000000001,5.032733288529938,35.31742658617501
"(2, 9, 8, 11, 1, 4, 20, 2, 2)",wing,2.54,10.1,1.0277777777777777,2,0.3,1.0e30,1.0,true,4.7838269408956355,733303.843714427,23.755297811475746,1.0248378574168924,7,0.840617080019427,8.039274704860285,25.14600000000001,4.949113519576299,34.73062119000912
"(2, 9, 8, 12, 1, 4, 20, 2, 1)",wing,2.54,10.1,1.0555555555555556,2,0.3,1.0e30,1.0,false,4.854074685601273,757836.052051744,25.33812708583648,1.0420662416543809,7,0.8588856647665599,8.162298294926428,25.14600000000001,5.030969682616417,35.30505040432574
"(2, 9, 9, 1, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,0.75,2,0.3,1.0e30,1.0,false,5.0827967427290845,906725.0376405733,19.77910191034321,1.0858386697818203,7,0.9198282693631622,9.096088537270974,25.14600000000001,5.652285369156952,39.66516048531195
"(2, 9, 9, 1, 1, 4, 20, 2, 2)",wing,2.54,10.666666666666666,0.75,2,0.3,1.0e30,1.0,true,4.880913824044718,829754.40679754,18.040595008265186,1.0402127218730834,7,0.8663968372996247,8.729097703088948,25.14600000000001,5.408100806335448,37.9515846058628
"(2, 9, 9, 2, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,0.7777777777777778,2,0.3,1.0e30,1.0,false,4.9862172206568225,879218.0135798152,19.994581629382907,1.064619846961879,7,0.8942082784963628,8.966804741076972,25.14600000000001,5.56626385495783,39.06150073654618
"(2, 9, 9, 2, 1, 4, 20, 2, 2)",wing,2.54,10.666666666666666,0.7777777777777778,2,0.3,1.0e30,1.0,true,4.8194951085149675,811987.3998034708,18.427831768412304,1.0267608894084987,7,0.8503992555619374,8.642021825166383,25.14600000000001,5.350163159935609,37.545004631127085
"(2, 9, 9, 3, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,0.8055555555555556,2,0.3,1.0e30,1.0,false,4.907422325605906,856506.2430042562,20.275166756889817,1.0473838136425553,7,0.873484003099086,8.858523084719641,25.14600000000001,5.494216527187,38.55590545394386
"(2, 9, 9, 3, 1, 4, 20, 2, 2)",wing,2.54,10.666666666666666,0.8055555555555556,2,0.3,1.0e30,1.0,true,4.76858132387018,797010.0602554838,18.84310158826504,1.0157124946308531,7,0.8372117478667632,8.567869491940192,25.14600000000001,5.300824447944641,37.19876805575187
"(2, 9, 9, 4, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,0.8333333333333334,2,0.3,1.0e30,1.0,false,4.842819290892227,837494.4569091919,20.605614589805327,1.0333788231683292,7,0.8566110538187495,8.766772244552737,25.14600000000001,5.4331683027957896,38.12749686172484
"(2, 9, 9, 4, 1, 4, 20, 2, 2)",wing,2.54,10.666666666666666,0.8333333333333334,2,0.3,1.0e30,1.0,true,4.726696354473004,784281.5360030554,19.28214677602096,1.0067790224659197,7,0.8264114804214865,8.504300020309346,25.14600000000001,5.258527250867307,36.90194562012146
"(2, 9, 9, 5, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,0.8611111111111112,2,0.3,1.0e30,1.0,false,4.790814391862499,821492.2097198481,20.97901478630658,1.0223061773433246,7,0.8431031669282884,8.688743988109115,25.14600000000001,5.381250669130968,37.76316259039276
"(2, 9, 9, 5, 1, 4, 20, 2, 2)",wing,2.54,10.666666666666666,0.8611111111111112,2,0.3,1.0e30,1.0,true,4.693696876408868,773478.2939284063,19.74508503265963,0.9999777129456552,7,0.817929431037726,8.449948883519584,25.14600000000001,5.222363654014976,36.64816599308755
"(2, 9, 9, 6, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,0.8888888888888888,2,0.3,1.0e30,1.0,false,4.7508300997342054,808039.4868805761,21.39289368431556,1.0140842956478688,7,0.8327574824097755,8.622577926166596,25.14600000000001,5.337225779667269,37.454215997665045
"(2, 9, 9, 6, 1, 4, 20, 2, 2)",wing,2.54,10.666666666666666,0.8888888888888888,2,0.3,1.0e30,1.0,true,4.67001249091777,764393.0795944633,20.234144829104174,0.9954452812689997,7,0.811849397996845,8.403967634065799,25.14600000000001,5.191769126168294,36.43346755205821
"(2, 9, 9, 7, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,0.9166666666666666,2,0.3,1.0e30,1.0,false,4.7236695042094645,796872.424060574,21.84959078552823,1.008884374760401,7,0.825738348797332,8.567267609201542,25.14600000000001,5.300423973437604,37.19595770833406
"(2, 9, 9, 7, 1, 4, 20, 2, 2)",wing,2.54,10.666666666666666,0.9166666666666666,2,0.3,1.0e30,1.0,true,4.657081479108325,756931.6339543713,20.75450716947819,0.9934868416658281,7,0.8085168194512891,8.366034242152836,25.14600000000001,5.166529398475233,36.25634665596655
"(2, 9, 9, 8, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,0.9444444444444444,2,0.3,1.0e30,1.0,false,4.710900365856505,787845.7255067748,22.354500344478627,1.0070161280108836,7,0.8224157756442811,8.522323059035179,25.14600000000001,5.270519233832747,36.986099886545595
"(2, 9, 9, 8, 1, 4, 20, 2, 2)",wing,2.54,10.666666666666666,0.9444444444444444,2,0.3,1.0e30,1.0,true,4.656882286367924,751067.2478615275,21.313307698920728,0.9944959076439457,7,0.8084208517908967,8.336139323038656,25.14600000000001,5.14663822661327,36.1167594850054
"(2, 9, 9, 9, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,0.9722222222222222,2,0.3,1.0e30,1.0,false,4.714101341776629,780862.7325348821,22.913986130409327,1.008794384143793,7,0.8231759826472812,8.487443849640828,25.14600000000001,5.247311666492535,36.8232397648599
"(2, 9, 9, 9, 1, 4, 20, 2, 2)",wing,2.54,10.666666666666666,0.9722222222222222,2,0.3,1.0e30,1.0,true,4.671327949064318,746801.7294307584,21.91852214215662,0.9988879607072143,7,0.8120458418099447,8.314393300570613,25.14600000000001,5.132169083259047,36.01522163690559
"(2, 9, 9, 10, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,1.0,2,0.3,1.0e30,1.0,false,4.733796187472245,775792.8967568581,23.53211901842397,1.0143364643983444,7,0.8281553245624963,8.462110662130643,25.14600000000001,5.2304557323904275,36.704952508003004
"(2, 9, 9, 10, 1, 4, 20, 2, 2)",wing,2.54,10.666666666666666,1.0,2,0.3,1.0e30,1.0,true,4.701086599120184,744069.1505973912,22.574926612764067,1.0067907513708187,7,0.8195778656626078,8.300530036246714,25.14600000000001,5.122944887930693,35.9504904416189
"(2, 9, 9, 11, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,1.0277777777777777,2,0.3,1.0e30,1.0,false,4.770165703435844,772510.1132309798,24.21230862518898,1.0236752519906251,7,0.8374246825715324,8.445781662650026,25.14600000000001,5.219590911724336,36.62870815245149
"(2, 9, 9, 11, 1, 4, 20, 2, 2)",wing,2.54,10.666666666666666,1.0277777777777777,2,0.3,1.0e30,1.0,true,4.7465339723449755,742814.7868251249,23.287358826412536,1.0183310800175267,7,0.831148493053105,8.29431241269875,25.14600000000001,5.118807869927963,35.92145873633658
"(2, 9, 9, 12, 1, 4, 20, 2, 1)",wing,2.54,10.666666666666666,1.0555555555555556,2,0.3,1.0e30,1.0,false,4.824751200216685,771019.0860476373,24.96348581303093,1.0371827283242876,7,0.8514285154635846,8.438542377513864,25.14600000000001,5.214774111108446,36.59490604286629
"(2, 9, 10, 1, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,0.75,2,0.3,1.0e30,1.0,false,5.2252039982316525,971680.5643363546,20.501425844717296,1.1194605963038582,7,0.9582440699178187,9.664573475252354,25.14600000000001,6.0305379932612935,42.319564864991534
"(2, 9, 10, 1, 1, 4, 20, 2, 2)",wing,2.54,11.333333333333334,0.75,2,0.3,1.0e30,1.0,true,4.940308081419923,868291.3442831563,18.147564591410614,1.0553831103861933,7,0.8821320768565103,9.170812244734964,25.14600000000001,5.7020042562244315,40.014064955960926
"(2, 9, 10, 2, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,0.7777777777777778,2,0.3,1.0e30,1.0,false,5.092193942109272,933531.8204681699,20.50441021394788,1.090176572661185,7,0.9225293357169742,9.485600892022427,25.14600000000001,5.911455068232821,41.48389521566892
"(2, 9, 10, 2, 1, 4, 20, 2, 2)",wing,2.54,11.333333333333334,0.7777777777777778,2,0.3,1.0e30,1.0,true,4.860187534740335,845110.1287784795,18.44099665501932,1.0377990250300646,7,0.8611562595322803,9.056163395290309,25.14600000000001,5.625720391418843,39.47873958890417
"(2, 9, 10, 3, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,0.8055555555555556,2,0.3,1.0e30,1.0,false,4.9863542840251585,902849.3682856222,20.625742309637058,1.0669382579476407,7,0.8944336005357517,9.338985288216824,25.14600000000001,5.813901495272672,40.7993087387556
"(2, 9, 10, 3, 1, 4, 20, 2, 2)",wing,2.54,11.333333333333334,0.8055555555555556,2,0.3,1.0e30,1.0,true,4.794747209394896,825893.1028999272,18.780152726768968,1.023530722612123,7,0.8441472588777933,8.9599183347835,25.14600000000001,5.561681849213924,39.029346310273155
"(2, 9, 10, 4, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,0.8333333333333334,2,0.3,1.0e30,1.0,false,4.900995816010036,877679.1621433881,20.831721931917436,1.0483101107962924,7,0.8719840233615188,9.216840782528793,25.14600000000001,5.732630248297368,40.228984198578026
"(2, 9, 10, 4, 1, 4, 20, 2, 2)",wing,2.54,11.333333333333334,0.8333333333333334,2,0.3,1.0e30,1.0,true,4.741295890370924,809770.3488972898,19.155395049073938,1.0120226898447091,7,0.8303355322067156,8.878302294020788,25.14600000000001,5.507377012753132,38.64825973861847
"(2, 9, 10, 5, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,0.8611111111111112,2,0.3,1.0e30,1.0,false,4.832609287297815,856801.6691734414,21.104430429313386,1.0335714399854503,7,0.8541307526665827,9.1142028291093,25.14600000000001,5.664338069173891,39.749740836308014
"(2, 9, 10, 5, 1, 4, 20, 2, 2)",wing,2.54,11.333333333333334,0.8611111111111112,2,0.3,1.0e30,1.0,true,4.69888172112759,796201.0225915826,19.563336858822026,1.0031150584280333,7,0.8194240907989004,8.808989898346889,25.14600000000001,5.461258648316413,38.32462209344852
"(2, 9, 10, 6, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,0.8888888888888888,2,0.3,1.0e30,1.0,false,4.779381360691284,839414.1577223571,21.434447562253595,1.0223704211295046,7,0.8403116597451397,9.027786029490263,25.14600000000001,5.606838953474066,39.34623826999345
"(2, 9, 10, 6, 1, 4, 20, 2, 2)",wing,2.54,11.333333333333334,0.8888888888888888,2,0.3,1.0e30,1.0,true,4.667384574031903,784828.8112505449,20.00381613541164,0.9968238293915728,7,0.8113423702667492,8.750466382188113,25.14600000000001,5.422318876864465,38.05136053939976
"(2, 9, 10, 7, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,0.9166666666666666,2,0.3,1.0e30,1.0,false,4.7413281999625685,825027.8343642306,21.819695355621445,1.0147087332941171,7,0.8304632374231802,8.955641698688087,25.14600000000001,5.5588363053527745,39.00937758142298
"(2, 9, 10, 7, 1, 4, 20, 2, 2)",wing,2.54,11.333333333333334,0.9166666666666666,2,0.3,1.0e30,1.0,true,4.647889591232059,775458.0065900704,20.48041208804221,0.9933767302479959,7,0.8063355663530601,8.70195914816451,25.14600000000001,5.39004363554915,37.82486761788877
"(2, 9, 10, 8, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,0.9444444444444444,2,0.3,1.0e30,1.0,false,4.719495512715664,813342.9393314611,22.26258982592747,1.0107834260065431,7,0.8248034884404707,8.896630730023178,25.14600000000001,5.519572197797523,38.733839984544026
"(2, 9, 10, 8, 1, 4, 20, 2, 2)",wing,2.54,11.333333333333334,0.9444444444444444,2,0.3,1.0e30,1.0,true,4.642144249411396,767991.4383841145,20.99917392313126,0.9931213949678602,7,0.8048254485727834,8.663151122092772,25.14600000000001,5.364221952832156,37.643662826892324
"(2, 9, 10, 9, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,0.9722222222222222,2,0.3,1.0e30,1.0,false,4.715089658643921,804149.8118484797,22.767296091561313,1.0108241530794129,7,0.8236094609426571,8.84997341017936,25.14600000000001,5.4885278332321805,38.515984794611796
"(2, 9, 10, 9, 1, 4, 20, 2, 2)",wing,2.54,11.333333333333334,0.9722222222222222,2,0.3,1.0e30,1.0,true,4.651882709231078,762376.3017768861,21.567150267566515,0.9964303129506564,7,0.8072436864811103,8.633914099275879,25.14600000000001,5.344768525199126,37.50714754525703
"(2, 9, 10, 10, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,1.0,2,0.3,1.0e30,1.0,false,4.728370492795087,797230.7225931943,23.336192262393464,1.0148826296328304,7,0.8269392317932206,8.814769314369414,25.14600000000001,5.465104096331399,38.35160769355368
"(2, 9, 10, 10, 1, 4, 20, 2, 2)",wing,2.54,11.333333333333334,1.0,2,0.3,1.0e30,1.0,true,4.677631528971392,758500.9264882451,22.18831836605751,1.0033921731359254,7,0.8137347491380555,8.613770502933352,25.14600000000001,5.331365587554877,37.41309184249037
"(2, 9, 10, 11, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,1.0277777777777777,2,0.3,1.0e30,1.0,false,4.759307951117268,792389.7251862424,23.971259768141095,1.0229300169993878,7,0.8348019296516554,8.790161676102246,25.14600000000001,5.448730920675036,38.23670821526341
"(2, 9, 10, 11, 1, 4, 20, 2, 2)",wing,2.54,11.333333333333334,1.0277777777777777,2,0.3,1.0e30,1.0,true,4.719685959097289,756281.3476819359,22.86715259242971,1.0141309142094375,7,0.8244058484510673,8.602349490398034,25.14600000000001,5.323766392443828,37.35976415750055
"(2, 9, 10, 12, 1, 4, 20, 2, 1)",wing,2.54,11.333333333333334,1.0555555555555556,2,0.3,1.0e30,1.0,false,4.809339088822204,789596.7786394183,24.681014346419175,1.0353512603225354,7,0.8476096612336681,8.77609710867483,25.14600000000001,5.43937278437119,38.1710370833066
"(2, 9, 11, 1, 1, 4, 20, 2, 1)",wing,2.54,12.0,0.75,2,0.3,1.0e30,1.0,false,5.46559005083954,1.0635662863522e6,21.935516188588622,1.1746244976586298,7,1.0241228360979242,10.35677696253633,25.14600000000001,6.491109185189542,45.55164340483889
"(2, 9, 11, 1, 1, 4, 20, 2, 2)",wing,2.54,12.0,0.75,2,0.3,1.0e30,1.0,true,5.04502617576787,917802.178081411,18.51937753441905,1.080334525035903,7,0.9099558777183206,9.666201298409764,25.14600000000001,6.031621097385485,42.32716559568762
"(2, 9, 11, 2, 1, 4, 20, 2, 1)",wing,2.54,12.0,0.7777777777777778,2,0.3,1.0e30,1.0,false,5.268878151365709,1.0068610843595245e6,21.521837360283527,1.1311992420239922,7,0.970256110597715,10.094124670936523,25.14600000000001,6.31634832190718,44.325251381804776
"(2, 9, 11, 2, 1, 4, 20, 2, 2)",wing,2.54,12.0,0.7777777777777778,2,0.3,1.0e30,1.0,true,4.938513562312526,886973.3291058803,18.677608732505014,1.0569152445370356,7,0.8818136510827199,9.513307892789177,25.14600000000001,5.929890465630154,41.61326642547477
"(2, 9, 11, 3, 1, 4, 20, 2, 1)",wing,2.54,12.0,0.8055555555555556,2,0.3,1.0e30,1.0,false,5.119548685877776,963373.2585842962,21.363437516550135,1.098303068527537,7,0.9300158686554567,9.887649865400698,25.14600000000001,6.178966252854161,43.36116668669587
"(2, 9, 11, 3, 1, 4, 20, 2, 2)",wing,2.54,12.0,0.8055555555555556,2,0.3,1.0e30,1.0,true,4.853112307358855,861924.6252595505,18.91227385296089,1.0382210198331339,7,0.8594613638944286,9.387110682375226,25.14600000000001,5.845922671930599,41.02401875039017
"(2, 9, 11, 4, 1, 4, 20, 2, 1)",wing,2.54,12.0,0.8333333333333334,2,0.3,1.0e30,1.0,false,5.003887140618242,929171.2337868994,21.378756656237865,1.0729280122308666,7,0.8992382915535597,9.721972396627137,25.14600000000001,6.068729493475644,42.58757539281154
"(2, 9, 11, 4, 1, 4, 20, 2, 2)",wing,2.54,12.0,0.8333333333333334,2,0.3,1.0e30,1.0,true,4.784133592604384,841238.3291174611,19.203740765149384,1.0232584954403874,7,0.8415444993792268,9.28150287141688,25.14600000000001,5.775654439736523,40.53090834902824
"(2, 9, 11, 5, 1, 4, 20, 2, 1)",wing,2.54,12.0,0.8611111111111112,2,0.3,1.0e30,1.0,false,4.9123683504588875,901370.540506396,21.505077079428027,1.0530196681828958,7,0.8751259613007565,9.585056438311563,25.14600000000001,5.9776297702384324,41.948279089392514
"(2, 9, 11, 5, 1, 4, 20, 2, 2)",wing,2.54,12.0,0.8611111111111112,2,0.3,1.0e30,1.0,true,4.729337564981866,824021.9013690064,19.5423689074837,1.0115843915861609,7,0.8273956357705703,9.19262604182858,25.14600000000001,5.71651849475754,40.11591926145642
"(2, 9, 11, 6, 1, 4, 20, 2, 1)",wing,2.54,12.0,0.8888888888888888,2,0.3,1.0e30,1.0,false,4.84095307362167,878539.2686526278,21.71866286278138,1.0377335708510225,7,0.8564541736311878,9.471051613397316,25.14600000000001,5.901774419809109,41.41596084076568
"(2, 9, 11, 6, 1, 4, 20, 2, 2)",wing,2.54,12.0,0.8888888888888888,2,0.3,1.0e30,1.0,true,4.687751552617562,809684.6656091688,19.923910227860375,1.0030279332467456,7,0.8167014906209971,9.117925018640173,25.14600000000001,5.666814701118559,39.76712070960393
"(2, 9, 11, 7, 1, 4, 20, 2, 1)",wing,2.54,12.0,0.9166666666666666,2,0.3,1.0e30,1.0,false,4.7882888937844,859794.1585405319,22.008796095829585,1.0267759668506835,7,0.8427564247060957,9.376375987418058,25.14600000000001,5.838780131706179,40.973895661095995
"(2, 9, 11, 7, 1, 4, 20, 2, 2)",wing,2.54,12.0,0.9166666666666666,2,0.3,1.0e30,1.0,true,4.659917355534956,797874.5016121927,20.349299858323366,0.9976995671871285,7,0.8095525768686328,9.05593038300812,25.14600000000001,5.625565352118243,39.47765159381223
"(2, 9, 11, 8, 1, 4, 20, 2, 1)",wing,2.54,12.0,0.9444444444444444,2,0.3,1.0e30,1.0,false,4.754540280663142,844574.697054771,22.37234895473282,1.0201546054476498,7,0.8339922713669432,9.298798458167571,25.14600000000001,5.787162398236011,40.611665952533414
"(2, 9, 11, 8, 1, 4, 20, 2, 2)",wing,2.54,12.0,0.9444444444444444,2,0.3,1.0e30,1.0,true,4.647217024553211,788384.7675381815,20.822741961366567,0.9958653157863391,7,0.8062657473679817,9.00583714852641,25.14600000000001,5.592234834233526,39.24375322269142
"(2, 9, 11, 9, 1, 4, 20, 2, 1)",wing,2.54,12.0,0.9722222222222222,2,0.3,1.0e30,1.0,false,4.7403101993387,832488.1219075748,22.809643001049757,1.017965336904933,7,0.8302616179225499,9.236761371023679,25.14600000000001,5.745884803288129,40.32199861956582
"(2, 9, 11, 9, 1, 4, 20, 2, 2)",wing,2.54,12.0,0.9722222222222222,2,0.3,1.0e30,1.0,true,4.6511205849471935,781082.0465627193,21.34989609481884,0.9978362706146622,7,0.807196085963029,8.967156647655429,25.14600000000001,5.566498002914702,39.063143880103176
"(2, 9, 11, 10, 1, 4, 20, 2, 1)",wing,2.54,12.0,1.0,2,0.3,1.0e30,1.0,false,4.745423717813213,823176.665550592,23.320057692517725,1.0201436984808516,7,0.8314944169209431,9.188749840210008,25.14600000000001,5.713939387844013,40.097820265572025
"(2, 9, 11, 10, 1, 4, 20, 2, 2)",wing,2.54,12.0,1.0,2,0.3,1.0e30,1.0,true,4.671959391782875,775791.0992604266,21.93365156950954,1.003653695605547,7,0.8124311078843782,8.939115389065648,25.14600000000001,5.547840200506716,38.932211933380465
"(2, 9, 11, 11, 1, 4, 20, 2, 1)",wing,2.54,12.0,1.0277777777777777,2,0.3,1.0e30,1.0,false,4.769550419563923,816343.8449215731,23.903512489824084,1.0265890440207326,7,0.8376112138324038,9.153457859936251,25.14600000000001,5.690457175288323,39.93303280904087
"(2, 9, 11, 11, 1, 4, 20, 2, 2)",wing,2.54,12.0,1.0277777777777777,2,0.3,1.0e30,1.0,true,4.7099047398570075,772384.8144333673,22.577866253354195,1.013427165319745,7,0.8220413257954939,8.921142345629688,25.14600000000001,5.535881482889793,38.84829110799855
"(2, 9, 11, 12, 1, 4, 20, 2, 1)",wing,2.54,12.0,1.0555555555555556,2,0.3,1.0e30,1.0,false,4.81393937345781,811899.863910578,24.56751756985929,1.037673220224543,7,0.8489684475906656,9.130579892195863,25.14600000000001,5.6752348699046395,39.8262096133659
"(2, 9, 11, 12, 1, 4, 20, 2, 2)",wing,2.54,12.0,1.0555555555555556,2,0.3,1.0e30,1.0,true,4.766318188492385,770821.5975584262,23.289487970473992,1.0273887195121427,7,0.8364262192539099,8.913085362186035,25.14600000000001,5.5305206106374,38.81067095184141
"(2, 9, 11, 13, 1, 4, 20, 2, 1)",wing,2.54,12.0,1.0833333333333333,2,0.3,1.0e30,1.0,false,4.884176358870632,810111.5882265735,25.33575973709457,1.0546723290063365,7,0.8670851336359786,9.121631734760578,25.14600000000001,5.669281037525522,39.78442833351244
"(2, 9, 12, 1, 1, 4, 20, 2, 2)",wing,2.54,12.666666666666666,0.75,2,0.3,1.0e30,1.0,true,5.20834352172742,982649.6645613739,19.25640500286566,1.1180540247249042,7,0.9538210535253608,10.236782219153595,25.14600000000001,6.4112683248064775,44.991356665308615
"(2, 9, 12, 2, 1, 4, 20, 2, 1)",wing,2.54,12.666666666666666,0.7777777777777778,2,0.3,1.0e30,1.0,false,5.559416096209568,1.1125529614092535e6,23.440519462232643,1.1973765766219147,7,1.0503419177706619,10.851629599289213,25.14600000000001,6.82036911081111,47.86223937411306
"(2, 9, 12, 2, 1, 4, 20, 2, 2)",wing,2.54,12.666666666666666,0.7777777777777778,2,0.3,1.0e30,1.0,true,5.062544465320201,940451.1901590849,19.19930868775074,1.0859430857262418,7,0.9147546757726395,10.028450036183338,25.14600000000001,6.272650413180353,44.01859939073932
"(2, 9, 12, 3, 1, 4, 20, 2, 1)",wing,2.54,12.666666666666666,0.8055555555555556,2,0.3,1.0e30,1.0,false,5.336079045036178,1.0472109720901831e6,22.755828325507963,1.1480059592395526,7,0.9887222218184464,10.547130870699151,25.14600000000001,6.617764898402936,46.44045542738903
"(2, 9, 12, 3, 1, 4, 20, 2, 2)",wing,2.54,12.666666666666666,0.8055555555555556,2,0.3,1.0e30,1.0,true,4.948994757346751,907172.7384454795,19.281015690854108,1.0610103887885642,7,0.8847069639858577,9.860838440397556,25.14600000000001,6.161126744389035,43.235977153607266
"(2, 9, 12, 4, 1, 4, 20, 2, 1)",wing,2.54,12.666666666666666,0.8333333333333334,2,0.3,1.0e30,1.0,false,5.168618456958959,997630.7631479092,22.40757258709897,1.1110876525064748,7,0.9433387898311133,10.309703522306128,25.14600000000001,6.4597879467484365,45.33184524033991
"(2, 9, 12, 4, 1, 4, 20, 2, 2)",wing,2.54,12.666666666666666,0.8333333333333334,2,0.3,1.0e30,1.0,true,4.858694915210942,880213.0757996143,19.455319497641803,1.041307061938008,7,0.8610485497485021,9.722787591423424,25.14600000000001,6.069271899351771,42.591381749837
"(2, 9, 12, 5, 1, 4, 20, 2, 1)",wing,2.54,12.666666666666666,0.8611111111111112,2,0.3,1.0e30,1.0,false,5.039947851937623,958733.9490401585,22.275855277401266,1.082889609841779,7,0.9089492163911768,10.11929395464522,25.14600000000001,6.33309519939429,44.44277332908274
"(2, 9, 12, 5, 1, 4, 20, 2, 2)",wing,2.54,12.666666666666666,0.8611111111111112,2,0.3,1.0e30,1.0,true,4.787288403859635,858093.7082651503,19.700978533993585,1.0259250379638694,7,0.8424863513654417,9.607947840041447,25.14600000000001,5.992861014191001,42.05516501186668
"(2, 9, 12, 6, 1, 4, 20, 2, 1)",wing,2.54,12.666666666666666,0.8888888888888888,2,0.3,1.0e30,1.0,false,4.941733504668981,927850.825681573,22.306922919251733,1.061599605600289,7,0.8829791135821418,9.96537350627185,25.14600000000001,6.230681204562203,43.724078628506696
"(2, 9, 12, 6, 1, 4, 20, 2, 2)",wing,2.54,12.666666666666666,0.8888888888888888,2,0.3,1.0e30,1.0,true,4.732445262965294,839846.1056296211,20.00648973239245,1.0143968075622638,7,0.8283121042910884,9.512115947066265,25.14600000000001,5.929097381121911,41.60770092015377
"(2, 9, 12, 7, 1, 4, 20, 2, 1)",wing,2.54,12.666666666666666,0.9166666666666666,2,0.3,1.0e30,1.0,false,4.868852043318547,903021.8504342991,22.46118264292179,1.0460914410047588,7,0.8638558362248461,9.839800164592097,25.14600000000001,6.147128514183846,43.13774395918489
"(2, 9, 12, 7, 1, 4, 20, 2, 2)",wing,2.54,12.666666666666666,0.9166666666666666,2,0.3,1.0e30,1.0,true,4.693847616107607,824870.9840948272,20.368200825499276,1.0066461547849397,7,0.8183682138141231,9.432729544517276,25.14600000000001,5.876276078258577,41.23702511058651
"(2, 9, 12, 8, 1, 4, 20, 2, 1)",wing,2.54,12.666666666666666,0.9444444444444444,2,0.3,1.0e30,1.0,false,4.819009972185989,882978.2412071815,22.71595832156463,1.035836639100891,7,0.8508345054935054,9.737220109958843,25.14600000000001,6.078874859155496,42.65877094144208
"(2, 9, 12, 8, 1, 4, 20, 2, 2)",wing,2.54,12.666666666666666,0.9444444444444444,2,0.3,1.0e30,1.0,true,4.672312162082204,812793.3393137407,20.78726665427652,1.002816079347926,7,0.8128085053549553,9.368233079709395,25.14600000000001,5.833362088055668,40.93587430214504
"(2, 9, 12, 9, 1, 4, 20, 2, 1)",wing,2.54,12.666666666666666,0.9722222222222222,2,0.3,1.0e30,1.0,false,4.791781312906519,867015.4962510836,23.064351969728698,1.0307065053220579,7,0.843709439345698,9.654763112484142,25.14600000000001,6.024010475621743,42.27375772366136
"(2, 9, 12, 9, 1, 4, 20, 2, 2)",wing,2.54,12.666666666666666,0.9722222222222222,2,0.3,1.0e30,1.0,true,4.668900178534957,803356.4632307721,21.267063443881884,1.0031180671587034,7,0.8118702468558497,9.317580147057948,25.14600000000001,5.799659163995754,40.69936255435617
"(2, 9, 12, 10, 1, 4, 20, 2, 1)",wing,2.54,12.666666666666666,1.0,2,0.3,1.0e30,1.0,false,4.786284096278237,854550.157607518,23.50053207622891,1.0304594503135323,7,0.84220053945625,9.589934749270261,25.14600000000001,5.980875650292665,41.97105719503625
