index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,thetafloor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(1, 9, 8, 10, 2, 5, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.30833333333333335,0.0,0.0,0.0,false,4.970094021578612,784044.2186521948,24.949795570555835,1.0638431680177338,7,0.6689839214858438,8.293017219635463,28.956000000000014,8.805425887379084,35.915411142266755
"(1, 9, 8, 10, 2, 6, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.34444444444444444,0.0,0.0,0.0,false,4.985369375584906,785690.8931656559,25.0273700865043,1.0670333890732826,7,0.8724882016470761,8.301066832713323,28.956000000000014,8.829787732194859,35.95299688426454
"(1, 9, 8, 10, 2, 7, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.38055555555555554,0.0,0.0,0.0,false,5.003438345958342,787645.1058308093,25.119534764095814,1.0708070219520673,7,1.1202195776381272,8.310608714917953,28.956000000000014,8.858303058945047,35.99755041985038
"(1, 9, 8, 10, 2, 8, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.4166666666666667,0.0,0.0,0.0,false,5.024792157616724,789963.3693149178,25.22901210081455,1.0752666288957364,7,1.4225315872326256,8.321912564907743,28.956000000000014,8.891600841734697,36.050331042370786
"(1, 9, 8, 10, 2, 9, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.4527777777777778,0.0,0.0,0.0,false,5.050072629163033,792719.9728560522,25.359391753688605,1.0805462258007599,7,1.793413762882339,8.335331848510625,28.956000000000014,8.930490100318924,36.112989175925094
"(1, 9, 8, 10, 2, 10, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.4888888888888889,0.0,0.0,0.0,false,5.080129847012735,796014.0489511043,25.515481049966013,1.0868232353140337,7,2.2520881350122455,8.351336651238128,28.956000000000014,8.976024483485485,36.18771977231811
"(1, 9, 8, 10, 2, 11, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.525,0.0,0.0,0.0,false,5.116110500360284,799980.4367171228,25.703843430876425,1.094337084716342,7,2.825514555707053,8.370563521307226,28.956000000000014,9.029598489941286,36.27749504112323
"(1, 9, 8, 10, 2, 12, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.5611111111111111,0.0,0.0,0.0,false,5.1595939472039944,804806.5945679112,25.933647373050935,1.103417382477541,7,3.5524493922482856,8.393893106671937,28.956000000000014,9.0930940175711,36.38642695722306
"(1, 9, 8, 10, 2, 13, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.5972222222222222,0.0,0.0,0.0,false,5.212814371259146,810760.5706847114,26.218076640741714,1.1145303993876077,7,4.490284855807377,8.422577260211739,28.956000000000014,9.169114009946792,36.520360748070374
"(1, 9, 8, 10, 2, 14, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.6333333333333333,0.0,0.0,0.0,false,5.279034810974957,818238.6814440255,26.576756042819785,1.1283570238226808,7,5.727107767829236,8.45845378243324,28.956000000000014,9.261367415675316,36.68787758334587
"(1, 9, 8, 10, 2, 15, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.6694444444444444,0.0,0.0,0.0,false,5.363213928238582,827851.8955074116,27.04019010198344,1.1459319844299845,7,7.404173468298428,8.504331249729626,28.956000000000014,9.37533905919793,36.90209143842627
"(1, 9, 8, 10, 2, 16, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.7055555555555556,0.0,0.0,0.0,false,5.473269429305198,840592.2171240812,27.65842588861365,1.1689065978641358,7,9.760723290209732,8.564720576747172,28.956000000000014,9.519525425242163,37.18406494979225
